Feature.ID	WT.1.norm	WT.2.norm	WT.3.norm	GeneA.KO.1.norm	GeneA.KO.2.norm	GeneA.KO.3.norm	GeneB.KO.1.norm	GeneB.KO.2.norm	GeneB.KO.3.norm
ENSG00000284642	6.5489	3.7467	1.8512	3.7322	5.1023	2.2161	1.0409	2.4433	2.661
ENSG00000142657	1420.0153	1818.0624	1646.6567	1601.1141	2052.8155	1543.4863	1778.8183	2581.3827	1650.6953
ENSG00000271989	0	0	0	0	0	0	0	1.2217	1.774
ENSG00000251503	0	0	0	0	0	0	0	0	0
ENSG00000175279	91.6843	106.7796	90.7096	115.6982	145.4149	99.7227	151.9646	161.2601	134.823
ENSG00000241563	2.183	0	1.8512	0	2.5511	1.108	0	1.2217	4.435
ENSG00000160049	4793.7794	4021.0933	5287.0731	3895.4845	3679.5911	4197.219	3858.4432	3296.058	4701.9538
ENSG00000203469	0	0	0.9256	0.9331	0	0	0	0	0.887
ENSG00000142655	356.9139	307.2254	325.814	348.0277	355.4585	321.3288	327.8688	309.0818	356.5715
ENSG00000243267	1.0915	0	0.9256	0	0	0	0	0	0
ENSG00000130940	8.7318	8.43	8.3305	27.9915	34.0152	27.7008	24.9805	36.65	18.6269
ENSG00000272078	0	0	0	0	0	0	0	0	0
ENSG00000225158	0	0	0	0	0	0	0	0	0
ENSG00000175262	0	0.9367	0	0.9331	0	0	0	0	0
ENSG00000215785	0	0.9367	0	0	0.8504	0	0	0	0
ENSG00000120948	1937.3767	2010.0783	1938.2232	2299.9687	2319.8346	2050.9642	2201.4047	2245.4242	1936.3073
ENSG00000277726	0	0	0	0	0	0	0	0	0
ENSG00000009724	0	0	0.9256	0	0.8504	1.108	0	0	0
ENSG00000271895	20.7381	17.7966	25.917	14.9288	12.7557	12.1883	19.7762	8.5517	13.3049
ENSG00000116649	3020.1247	2617.0358	2741.651	2981.0953	2858.1247	3152.3464	3293.2599	2923.4495	3373.2372
ENSG00000171824	3075.7902	2743.4852	2621.322	3108.9232	3362.3996	2947.3608	2957.0642	3092.0396	2918.2094
ENSG00000226849	12.0063	8.43	14.8097	9.3305	12.7557	12.1883	6.2451	10.995	18.6269
ENSG00000230337	5.4574	0	3.7024	3.7322	1.7008	2.2161	2.0817	0	2.661
ENSG00000198793	3014.6673	2735.9919	2978.6067	2698.3811	2449.0923	2935.1725	2464.7406	2423.7876	2927.0793
ENSG00000225602	0	0	0	0.9331	0	0	1.0409	0	0
ENSG00000253086	0	0	0	0	0	0	0	0	0
ENSG00000171819	0	0	0	0.9331	0	0	0	0	0
ENSG00000207451	0	0	0	0	0	0	0	0	0
ENSG00000238173	0	1.8733	1.8512	0.9331	0	0	0	0	1.774
ENSG00000120942	1418.9238	1286.9746	1411.5523	1261.4839	1145.4609	1265.3707	1272.9636	1332.8389	1302.1068
ENSG00000238199	24.0126	17.7966	18.5122	20.5271	28.9129	17.7285	22.8988	19.5467	17.7399
ENSG00000284646	0	0	0	0	0	0	0	0	0
ENSG00000224338	0	0	0	0	0	0	0	0	0
ENSG00000204624	5.4574	17.7966	4.628	0	0.8504	0	1.0409	0	0
ENSG00000235643	0	0	0	0	0	0	0	0	0
ENSG00000284708	0	0	0	0	0	0	0	0	0
ENSG00000116661	0	0	0	0	0	0	0	1.2217	0
ENSG00000132879	52.391	45.8965	55.5365	47.5856	79.0853	54.2935	43.7158	40.315	57.6546
ENSG00000116663	76.4036	63.6931	72.1974	35.4559	42.519	50.9694	55.1652	36.65	37.2537
ENSG00000116670	770.5848	725.9136	759.9242	603.6835	574.8564	671.4664	679.6772	729.3353	732.6568
ENSG00000162490	0	0	0	0	0	0	1.0409	0	0
ENSG00000177674	555.5632	512.3545	590.5379	270.5846	238.1062	329.085	362.217	326.1851	386.7293
ENSG00000215910	0	0.9367	0	0	0	0	0	0	0
ENSG00000177553	0	0	0	0	0	0	0	0	0
ENSG00000177000	448.5982	477.698	516.4893	302.3083	233.8543	339.0573	330.9914	266.3234	431.079
ENSG00000011021	537.0081	700.6237	741.412	498.2488	601.2181	795.5658	547.4888	558.3019	900.2986
ENSG00000242349	7.6404	5.62	2.7768	3.7322	3.4015	1.108	6.2451	1.2217	7.9829
ENSG00000276470	0	0	0	0	0	0	0	0	0
ENSG00000278852	0	0	0	0	0	0	0	0	0
ENSG00000175206	0	0	0	0	0	0	0	0	0
ENSG00000275915	0	0	0	0	0	0	0	0	0
ENSG00000120937	0	0	0	0	0	0	0	0	0
ENSG00000224904	0	0	0	0	0	0	1.0409	1.2217	0.887
ENSG00000199347	0	0	0	0	0	1.108	0	0	0
ENSG00000201801	0	0	0	0	0	0	0	0	0
ENSG00000116685	368.9202	335.3253	387.8298	384.4167	414.1347	448.7523	421.5456	432.4702	427.531
ENSG00000083444	1465.8574	1511.7737	1365.2719	2911.1166	3131.0965	2458.7194	3479.5726	3865.3549	2955.4631
ENSG00000116688	4774.1328	4319.8887	3998.6267	4737.0958	4249.3452	4248.1884	4890.9697	4663.1035	4247.813
ENSG00000270914	0	0	0	0	0	0	0	0	0
ENSG00000116691	169.1794	140.4994	129.5851	167.016	146.2652	169.5286	177.9859	183.2501	184.4947
ENSG00000202461	0	0.9367	0	0	0	0	0	0	0
ENSG00000276869	0	0	0	0	0	0	0	0	0
ENSG00000243539	0	0	0	0	0	0	0	0	0
ENSG00000120949	0	0	0	0	0	0	1.0409	0	0
ENSG00000201135	0	0	0	0	0	0	0	0	0
ENSG00000227875	1.0915	0	0.9256	1.8661	1.7008	1.108	0	1.2217	0.887
ENSG00000283789	0	0	0	0	0	0	0	0	0
ENSG00000028137	213.93	188.2692	223.0715	368.5548	439.6461	335.7332	319.542	426.3618	328.1877
ENSG00000263676	0	0	0	0	0	0	0	0	0
ENSG00000225196	1.0915	0.9367	0	0.9331	0	1.108	0	1.2217	0
ENSG00000252969	0	0	0	0	0	0	0	0	0
ENSG00000048707	3878.0279	3863.7339	3728.3492	3434.5577	3231.4412	3496.9439	3274.5245	3250.8563	3631.3524
ENSG00000239149	1.0915	0	0	0	0	0	1.0409	0	0
ENSG00000229484	0	0	0	0	0	0	0	0	0
ENSG00000162496	905.9283	982.5592	808.9814	529.9725	396.2767	462.0487	639.0839	434.9135	522.4393
ENSG00000221340	0	0	0	0	0	0	1.0409	1.2217	0
ENSG00000276830	0	0	0.9256	0	0	0	0	0	0
ENSG00000272482	2.183	1.8733	3.7024	1.8661	1.7008	1.108	2.0817	0	2.661
ENSG00000204518	0	0	0	0	0	0	0	0	0
ENSG00000226166	0	0.9367	0	0	0.8504	0	0	0	0.887
ENSG00000188984	0	0	0	0	0	0	0	0	0
ENSG00000157330	0	0	0	0	0	0	1.0409	0	1.774
ENSG00000116726	0	0	0	0	0	0	0	0	0
ENSG00000116721	0	0	0	0	0	0	0	0	0
ENSG00000228338	0	0	0	0	0	0	0	0	0
ENSG00000239810	0	0	0	0	0	0	0	0	0
ENSG00000231103	0	0	0	0	0	0	0	0	0
ENSG00000179172	0	0	0	0	0	0	2.0817	0	0
ENSG00000120952	0	0	0	0	0	0	0	0	0
ENSG00000243073	0	0	0	0	0	0	0	0	0
ENSG00000187545	0	0	0	0	0	0	0	0	0
ENSG00000204510	0	0	0	0	0	0	0	0	0
ENSG00000207434	0	0	0	0	0	0	0	0	0
ENSG00000234064	0	0	0	0	0	0	0	0	0
ENSG00000232423	0	0	0	0	0	0	0	0	0
ENSG00000274178	0	0	0	0	0	0	0	0	0
ENSG00000274764	0	0	0	0	0	0	0	0	0
ENSG00000277058	0	0	0	0.9331	0	1.108	0	0	0
ENSG00000229571	0	0	0	0	0	0	0	0	0
ENSG00000277862	0	0	0	0	0	0	0	0	0
ENSG00000236179	0	0	0	0	0	0	0	0	0
ENSG00000275774	1.0915	1.8733	0.9256	4.6653	3.4015	0	1.0409	0	0.887
ENSG00000229978	0	0	0	0	0	0	0	0	0
ENSG00000233336	0	0	0	0	0	0	0	0	0
ENSG00000280267	0	0	0	0	0	0	0	0	0
ENSG00000179412	0	0	0	0	0	0	0	0	0
ENSG00000204505	0	0	0	0	0	0	0	0	0
ENSG00000279169	0	0	0	0	0	0	0	0	0
ENSG00000279804	0	0	0	0	0	0	0	0	0
ENSG00000250894	0	0	0	0	0	0	0	0	0
ENSG00000270601	0	0	0	0	0	0	0	0	0
ENSG00000231219	0	0	0	0	0	0	0	0	0
ENSG00000207511	0	0	0	0	0	0	0	0	0
ENSG00000182330	0	0	0	0	0	0	0	0	0
ENSG00000237700	0	0	0	0	0	0	0	0	0
ENSG00000204501	0	0	0	0	0	0	0	0	0
ENSG00000228229	0	0	0	0	0	0	0	0	0
ENSG00000204481	0	0	0	0	0	0	0	0	0
ENSG00000204480	0	0	0	0	0	0	0	0	0
ENSG00000204479	0	0	0	0	0	0	0	0	0
ENSG00000204478	0	0	0	0	0	0	0	0	0
ENSG00000162494	0	0	0	0	0	0	0	0	0
ENSG00000259961	0	0	0	0	0	0	0	0	0
ENSG00000215909	0	0	0	0	0	0	0	0	0
ENSG00000162493	9223.0046	8960.116	8190.7055	6949.3578	7434.8659	6424.3601	7888.6272	7530.3563	7646.773
ENSG00000222952	0	0	0	0	0	0	0	0	0
ENSG00000237445	0	0	0	0	0	0	0	0	0
ENSG00000253085	0	0	0	0	0.8504	0	0	0	0
ENSG00000116731	2079.2691	1973.5484	2003.0158	1797.0547	1922.7075	1645.4251	1724.6939	1601.6056	1635.6165
ENSG00000189337	116.7883	77.743	159.2046	27.0585	21.2595	29.9168	20.8171	12.2167	17.7399
ENSG00000252151	0	0	0	0	0	0	0	0	0
ENSG00000231606	0	0	0	0	0	0	0	0	0
ENSG00000234593	0	0	0	0	0	0	0	0	0
ENSG00000235829	1.0915	0	0	0	0	0	2.0817	0	0.887
ENSG00000175147	1.0915	4.6833	0.9256	0	1.7008	0	2.0817	0	2.661
ENSG00000171729	165.9049	152.676	149.9485	97.0372	112.2501	115.2352	77.0231	114.8367	102.0043
ENSG00000204464	0	0	0	0	0	0	0	0	0
ENSG00000215720	1.0915	0	0	0	0	0	0	0	0
ENSG00000278480	0	0	0.9256	0	0	0	0	0	0
ENSG00000142621	17.4637	14.0499	20.3634	122.2296	147.1156	120.7753	137.3926	100.1767	125.0661
ENSG00000233485	0	0	0	0	0	0	0	0	0
ENSG00000236045	0	0	0	0	0	0	0	0	0
ENSG00000228140	2.183	2.81	0	0.9331	0.8504	2.2161	1.0409	3.665	0.887
ENSG00000142634	2107.6476	2056.9114	1980.8012	2226.2577	2695.7023	1912.4604	2436.6376	3028.5129	2031.2157
ENSG00000162438	0	1.8733	0.9256	0.9331	0.8504	0	0	0	0.887
ENSG00000142615	0	0	0	0	0	0	0	0	0
ENSG00000215704	0	0	0	0	0	0	0	0	0
ENSG00000132906	160.4475	137.6894	183.2704	129.694	138.6118	149.5841	158.2097	136.8267	143.693
ENSG00000116138	1727.8126	1671.0064	1836.4063	1352.9228	1391.2205	1783.9289	1371.8447	1171.5788	1664.8872
ENSG00000251866	0	0	0	0	0.8504	0	0	0	0
ENSG00000272510	0	0.9367	0	0	0	0	0	0	0
ENSG00000116771	0	0	0	0	0.8504	0	0	0	0
ENSG00000237301	0	0	0	0	0	0	0	0	0
ENSG00000235084	0	0	0	0	0	0	1.0409	0	0
ENSG00000252417	0	0	0	0	0	0	0	0	0
ENSG00000236500	0	0	0	0	0	0	0	0	0
ENSG00000197312	1327.2395	1257.9381	980.2189	1978.0664	2004.3439	1603.3199	1845.4329	2025.5241	1605.4587
ENSG00000215695	0	0	0	0	0	0	0	0	0
ENSG00000271742	0	0	0	0	0	0	0	0	0
ENSG00000116786	2069.4458	1833.9857	1835.4807	2237.4543	2006.8951	2170.6315	2232.6303	2038.9625	2126.124
ENSG00000237938	0	0	0	0	0	0	0	0	0
ENSG00000162461	4.3659	4.6833	1.8512	2.7992	2.5511	3.3241	3.1226	4.8867	6.209
ENSG00000224459	0	0	0	0	0	0	0	0	0
ENSG00000162460	0	0	0	0	0	0	0	0	0
ENSG00000162458	475.8852	481.4447	400.7883	456.2615	420.0874	475.345	430.9133	419.0318	439.9489
ENSG00000224321	0	4.6833	1.8512	0.9331	5.1023	2.2161	2.0817	3.665	2.661
ENSG00000233954	10.9148	15.9233	13.8841	8.3975	5.1023	8.8642	14.5719	4.8867	14.1919
ENSG00000178715	34.9274	33.7199	51.834	33.5898	15.3068	38.7811	33.3073	41.5367	39.9147
ENSG00000179743	25.104	30.9099	37.0243	24.2593	26.3618	17.7285	35.389	23.2117	30.1578
ENSG00000065526	7008.392	6168.861	6022.0059	6784.2079	6814.089	5713.0046	6152.4839	6044.8091	5983.6598
ENSG00000270620	0	0	0	0	0	0	0	0	0
ENSG00000116809	325.261	297.8588	286.0129	406.8099	435.3942	296.9521	402.8102	543.6419	364.5544
ENSG00000234607	0	0	0	0	0	0	0	0	0
ENSG00000231353	0	0	0	0	0	0	0	0	0
ENSG00000275503	0	0	0	0	0	0	0	0	0
ENSG00000224966	0	0	0	0	0	0	0	0	0
ENSG00000183888	0	0	0	0	0	0	0	0	0
ENSG00000233078	0	0	0	0	0	0	0	0	0
ENSG00000173641	0	0	0	0.9331	0.8504	0	0	0	0.887
ENSG00000186510	0	0	0	0.9331	2.5511	0	3.1226	1.2217	0
ENSG00000232456	0	0	0	0.9331	0	0	0	1.2217	1.774
ENSG00000184908	0	0	0	0	2.5511	0	0	0	0
ENSG00000185519	3.2744	2.81	4.628	5.5983	5.9527	12.1883	11.4494	3.665	6.209
ENSG00000142627	4520.9095	4348.9252	3522.8642	3217.157	3172.765	2647.0846	3781.4201	4488.4051	3131.0879
ENSG00000227959	3.2744	9.3666	11.1073	4.6653	4.2519	3.3241	8.3268	12.2167	7.9829
ENSG00000224621	3.2744	1.8733	6.4793	2.7992	7.6534	4.4321	2.0817	1.2217	1.774
ENSG00000234166	0	0	0	0	0	0	0	0	0
ENSG00000142632	135.3435	96.4763	160.1302	122.2296	85.8883	158.4483	183.1902	136.8267	172.9638
ENSG00000237276	2.183	0	0.9256	0.9331	0.8504	2.2161	0	0	0
ENSG00000132881	81.861	98.3496	99.9657	47.5856	42.519	62.0497	78.064	75.7434	86.0384
ENSG00000233929	1.0915	0.9367	1.8512	0	0	0	0	1.2217	0
ENSG00000037637	1262.8422	1258.8748	1111.6552	1579.654	1499.2186	1431.5752	1499.8696	1367.0455	1438.7038
ENSG00000055070	3847.4664	3637.9982	3997.7011	3551.189	3388.7614	3526.8607	3756.4396	4040.0533	3622.4824
ENSG00000226457	0	0	1.8512	0.9331	0.8504	2.2161	1.0409	1.2217	1.774
ENSG00000187144	1.0915	0	1.8512	0.9331	1.7008	4.4321	2.0817	1.2217	2.661
ENSG00000157191	731.2915	717.4837	687.7268	731.5113	716.8697	643.7656	658.8601	758.6553	641.2965
ENSG00000226029	1.0915	15.9233	9.2561	4.6653	5.1023	5.5402	2.0817	4.8867	1.774
ENSG00000080947	17.4637	15.9233	12.9585	9.3305	22.9602	23.2686	19.7762	23.2117	27.4968
ENSG00000206652	0	0	0	0	0	0	0	0	0
ENSG00000261135	0	0	0	1.8661	0.8504	0	0	1.2217	0
ENSG00000224174	0	0	0	0	0	0	0	0	0
ENSG00000233421	0	0	0	0	0	1.108	0	0	0
ENSG00000277344	0	0	0	0	0	0	0	0	0
ENSG00000268991	0	0	0	0	0	0	0	0	0
ENSG00000225710	0	0	0	0	0	0	0	0	0
ENSG00000219481	749.8466	733.4069	785.8412	695.1224	726.2239	778.9454	598.4907	667.0303	730.8828
ENSG00000271732	0	0	0	0	0	0	0	0	0
ENSG00000215908	368.9202	433.6749	471.1345	418.9395	461.7559	483.1012	411.1371	513.1002	561.467
ENSG00000283773	0	0	0	0	0	0	0	0	0
ENSG00000186301	5.4574	7.4933	7.4049	0.9331	2.5511	1.108	2.0817	3.665	7.0959
ENSG00000282143	0	0	0	0	0	0	0	0	0
ENSG00000207513	0	0	0	0	0	0	0	0	0
ENSG00000237847	0	0	0	0	0	0	0	0	0
ENSG00000280114	0	0	0	0	0	0	0	0	0
ENSG00000236698	19.6466	14.0499	14.8097	23.3263	11.0549	21.0526	18.7354	13.4383	24.8358
ENSG00000268869	0	0	0	0	0	0	0	0	0
ENSG00000279151	0	0	0	0	0	0	0	0	0
ENSG00000279132	0	0	0	0	0	0	0	0	0
ENSG00000282740	0	0	0	0	0	0	0	0	0
ENSG00000058453	124.4287	103.0329	114.7754	117.5643	108.8485	128.5315	144.6786	122.1667	111.7612
ENSG00000227684	0	0	0	0	0	0	0	0	0
ENSG00000207389	0	0	0	0	0	0	0	0	0
ENSG00000186715	1.0915	0.9367	1.8512	0.9331	0	2.2161	0	3.665	0.887
ENSG00000223643	0	0	0	0	0	0	0	0	0
ENSG00000230239	0	0	0	0	0	0	0	0	0
ENSG00000263811	0	0	0	0	0	0	0	0	0
ENSG00000228549	0	0	0	0	0	0	0	0	0
ENSG00000277234	0	0	0	0	0	0	0	0	0
ENSG00000238142	9.8233	9.3666	15.7353	5.5983	2.5511	8.8642	4.1634	3.665	3.548
ENSG00000235241	0	0.9367	0	0	0	0	0	0	0
ENSG00000207005	0	0	0	0	0	0	0	0	0
ENSG00000272426	0	0	0.9256	0	0	0	0	0	0.887
ENSG00000117122	2.183	5.62	2.7768	5.5983	5.9527	3.3241	7.286	1.2217	2.661
ENSG00000226526	0	0	0	0	0.8504	0	0	0	0
ENSG00000159363	649.4305	535.7711	597.9428	725.913	691.3583	720.2197	765.0272	747.6603	777.0065
ENSG00000117118	1620.8476	1656.0198	1495.7826	1890.3597	2021.3515	1623.2645	1945.3548	2208.7742	1688.8361
ENSG00000117115	0	0	0	0	0	0	0	0	0
ENSG00000204362	0	0	0.9256	0	1.7008	0	3.1226	0	0
ENSG00000282843	0	0	0	0	0	0	0	0	0
ENSG00000142623	0	0.9367	0.9256	0.9331	6.803	5.5402	5.2043	3.665	0.887
ENSG00000142619	1.0915	0	0	0	0	0	0	1.2217	0.887
ENSG00000266634	0	0	0	0	0	0	0	0	0
ENSG00000159339	0	0	0	0	0	0	0	0	0
ENSG00000276747	0	0	0	0	0	0	0	0	0
ENSG00000227751	0	0	1.8512	0	0	0	0	2.4433	0
ENSG00000179051	3250.427	3463.7789	3153.5466	3925.3421	3715.307	3801.6522	3639.864	4588.5818	3491.2073
ENSG00000074964	135.3435	163.916	143.4692	250.9905	240.6573	257.063	268.5402	317.6335	274.9681
ENSG00000236648	0	0	0	0	0	0	0	0	0
ENSG00000117148	21.8296	7.4933	2.7768	22.3932	19.5587	18.8365	24.9805	18.325	15.9659
ENSG00000284653	0	0	0	0	0	0	0	0	0
ENSG00000261781	0	0	0	0	0	0	0	0	0
ENSG00000117154	0	0	0	0	0	0	0	0	0
ENSG00000280222	0	0	0	0	0	0	0	0	0
ENSG00000230035	0	0	0	0	0	0	0	0	0
ENSG00000225387	0	0	0	0	0	0	0	0	0
ENSG00000179023	0	0	0	0	0	0	0	0	0.887
ENSG00000235282	0	0	0	0	0	0	0	0	0
ENSG00000225478	0	0	0	0	0	0	0	0	0
ENSG00000009709	0	0	0.9256	0	0	0	0	0	0
ENSG00000179002	0	0	0	0	0	0	0	0	0
ENSG00000255275	0	0	0	0	0	0	0	0	0
ENSG00000159423	49.1166	51.5165	68.495	68.1127	56.9754	50.9694	75.9823	90.4034	73.6205
ENSG00000265606	0	0	0	0	0	0	0	0	0
ENSG00000221662	0	0	0	0	0	0	0	0	0
ENSG00000169991	347.0906	348.4385	347.103	189.4092	213.4452	192.7973	199.8438	257.7718	196.0256
ENSG00000272084	13.0978	9.3666	3.7024	16.7949	9.3542	11.0803	5.2043	12.2167	13.3049
ENSG00000127481	17314.1446	18357.6535	20392.9962	13289.4338	14972.6277	15809.3773	12645.3268	15197.5394	15793.8105
ENSG00000230424	9.8233	13.1133	15.7353	7.4644	9.3542	4.4321	7.286	4.8867	14.1919
ENSG00000127463	4461.9696	3874.9739	4123.5838	5838.095	5543.6224	5410.5123	6130.626	5955.6274	5701.5957
ENSG00000053372	2592.2646	2075.6447	2576.8928	2944.7064	2752.6777	2691.4058	2857.1423	2944.2178	2589.1347
ENSG00000211454	5.4574	12.1766	8.3305	10.2636	3.4015	3.3241	5.2043	6.1083	7.9829
ENSG00000162482	4.3659	6.5566	13.8841	5.5983	9.3542	4.4321	5.2043	0	6.209
ENSG00000270728	0	0	0	0	0	0	0	0	0
ENSG00000053371	493.3489	473.0147	448.9199	541.1691	501.7238	516.3422	575.5919	608.3902	597.8338
ENSG00000200403	1.0915	0	0	1.8661	1.7008	0	2.0817	1.2217	0.887
ENSG00000040487	136.435	122.7028	122.1803	101.7025	93.5417	121.8833	134.2701	111.1717	145.467
ENSG00000077549	4368.1023	4439.7815	4221.6982	4897.5804	5187.3135	4692.5086	4928.4404	4826.8069	4808.393
ENSG00000240490	0	0	0	0	0	0	0	0	0
ENSG00000201609	0	0	0	0	0	0	0	0	0
ENSG00000235185	0	0	0	0	0	0	0	0	0
ENSG00000173436	481.3426	494.5579	519.2661	408.676	363.9623	472.0209	436.1175	460.5685	447.0448
ENSG00000270136	0	0	0	0	0	0	0	0	0
ENSG00000226396	14.1892	17.7966	8.3305	16.7949	11.0549	14.4044	8.3268	10.995	12.4179
ENSG00000158747	29.47	44.9598	50.9084	47.5856	45.0701	48.7533	55.1652	76.965	59.4286
ENSG00000158748	0	0	0	0	0	0	0	0	0
ENSG00000162542	205.1982	184.5226	200.8569	274.3168	267.8695	270.3594	354.931	299.3085	312.2218
ENSG00000178828	0	0	0	0	0	0	0	0	0
ENSG00000235434	0	0	0	0	0	0	0	0	0
ENSG00000169914	750.9381	855.1731	1007.9871	614.8801	659.8943	741.2723	566.2242	566.8536	693.6291
ENSG00000188784	0	0	0	0	0	0	0	0	0
ENSG00000242688	0	0	0	0	0	0	0	0	0
ENSG00000188257	1.0915	0	0	0	0	0	0	0	0
ENSG00000127472	0	0	0	0	0	0	0	0	0
ENSG00000117215	0	0	0.9256	1.8661	0	0	0	0	0
ENSG00000158786	0	0	0	0	0	0	0	0	0
ENSG00000227066	0	0	0	0	0	0	0	0	0
ENSG00000187980	0	0	0	0	0	0	0	0	0
ENSG00000225986	0	0	0	0	0	0	0	0	0
ENSG00000162543	0	0	0	0	0	0	0	0	0
ENSG00000228105	0	0	0	0	0	0	0	0	0
ENSG00000284710	0	0	0	0	0	0	0	0	0
ENSG00000158816	0	0	0	0	0	0	0	0	0
ENSG00000226664	0	0	0	0	0	0	0	0	0
ENSG00000236963	0	0	0	0	0	0	0	0	0
ENSG00000226487	0	0	0	0	0	0	0	0	0
ENSG00000284641	0	0	0	0	0	0	0	0	0
ENSG00000284743	0	0	0	0.9331	0	0	0	0	0
ENSG00000162545	1125.3157	1022.8357	1385.6352	935.8493	1014.5025	1090.3019	951.3399	853.9453	1048.4266
ENSG00000090432	570.844	540.4544	523.8941	540.2361	465.1575	520.7743	545.4071	582.7352	565.015
ENSG00000215520	0	1.8733	0	1.8661	0	1.108	2.0817	0	0
ENSG00000183114	0	0	0	0	0.8504	1.108	0	0	0
ENSG00000158825	6.5489	13.1133	7.4049	23.3263	36.5663	11.0803	27.0622	56.1967	7.9829
ENSG00000158828	963.7767	1035.0124	1072.7797	1874.4978	2066.4216	1766.2004	2119.1773	2509.3043	1731.4118
ENSG00000284005	0	0	0	0	0	0	0	0	0
ENSG00000117242	308.8888	331.5786	307.3019	311.6388	344.4036	294.7361	342.4407	342.0668	313.9958
ENSG00000244038	6433.1822	6521.9828	6982.787	5865.1535	5051.2528	6805.5225	6583.3972	5672.2006	7086.193
ENSG00000117245	4.3659	0	4.628	6.5314	6.803	13.2964	8.3268	8.5517	7.0959
ENSG00000235432	0	0	0	0	0	0	0	0	0
ENSG00000189410	419.1283	373.7284	565.5465	370.4209	368.2142	517.4502	342.4407	408.0368	444.3839
ENSG00000233069	1.0915	0.9367	0	0	0.8504	0	1.0409	0	0
ENSG00000127483	8095.5059	8052.4898	8174.9702	7370.1634	7616.8471	8167.2919	7183.9695	7151.6395	7785.144
ENSG00000075151	6072.9938	6006.8183	6007.1961	5257.7378	5416.0655	5140.1529	4933.6447	4660.6602	5219.0712
ENSG00000251914	0	0	0	0	0	0	0	0	0
ENSG00000221808	0	0	0	0	0	0	0	0	0
ENSG00000233072	0	0	2.7768	0.9331	0.8504	0	0	0	0.887
ENSG00000236073	0	0	0	0.9331	0	0	0	0	0
ENSG00000235112	0	0	0	0	0	0	0	0	0
ENSG00000117298	4517.635	4305.8387	4466.9844	6604.1292	7002.8732	6680.3151	6899.8166	6873.0994	7130.5427
ENSG00000236936	0	0	0	0	0	1.108	0	1.2217	0
ENSG00000231105	1.0915	6.5566	4.628	2.7992	2.5511	6.6482	3.1226	0	1.774
ENSG00000236216	0	0	0	0	0	0	0	1.2217	0
ENSG00000228823	0	0	0	0	0	0	0	0	0
ENSG00000236009	0	0	0	0	0	0	0	0	0
ENSG00000227001	2.183	0	1.8512	0	0	0	1.0409	0	1.774
ENSG00000187952	0	0	0	0	0	0	1.0409	0	0
ENSG00000186543	1.0915	0	0.9256	0.9331	1.7008	1.108	0	4.8867	0
ENSG00000142794	163.722	213.5591	218.4435	100.7694	138.6118	147.368	141.556	136.8267	154.3369
ENSG00000176378	0	0	0	0	0	0	0	0	0
ENSG00000162551	0	0	0	0	0	0	0	0	0
ENSG00000233431	0	0	0	0	0	0	0	0	0
ENSG00000076864	0	0	0	0.9331	1.7008	0	0	0	3.548
ENSG00000090686	1625.2135	1675.6897	1703.1188	1959.4054	2003.4935	1737.3916	1826.6976	2007.1991	1718.9939
ENSG00000231978	0	0	0	0	0	0	0	0	0
ENSG00000187942	3.2744	2.81	6.4793	1.8661	1.7008	3.3241	3.1226	2.4433	2.661
ENSG00000142798	4048.2987	4455.7048	3726.4979	5132.7091	5996.8746	6126.2999	4664.0637	5526.8222	6145.0926
ENSG00000232037	0	0	0.9256	0.9331	3.4015	1.108	0	1.2217	0.887
ENSG00000283234	0	0	0	0	0.8504	0	0	0	0
ENSG00000219073	0	0	0	0	0	0	0	0	0
ENSG00000273610	0	0	0	0	0	0	0	0	0
ENSG00000201919	0	0	0	0	0	0	0	0	0
ENSG00000142789	0	0	0	0	0	0	0	0	0
ENSG00000278124	0	0	0	0	0	0	0	0	0
ENSG00000201273	0	0	0	0	0	0	0	0	0
ENSG00000228397	1.0915	1.8733	0.9256	0.9331	0.8504	2.2161	0	0	0
ENSG00000218510	404.939	397.145	411.8956	415.2073	357.1593	459.8326	425.709	389.7118	432.8529
ENSG00000070831	4906.2019	4445.4015	4047.6839	4732.4305	4863.319	3889.1866	4235.2321	4213.53	3367.9152
ENSG00000230068	0	0	2.7768	0.9331	2.5511	1.108	0	0	0.887
ENSG00000271428	0	0	0	0	0	0	0	0	0
ENSG00000271840	3.2744	0	0.9256	0	2.5511	0	0	2.4433	0.887
ENSG00000162552	0	0	0	0	0.8504	1.108	0	1.2217	0
ENSG00000266564	0	0	0	0	0	0	0	0	0
ENSG00000234397	0	0	0	0	0	0	1.0409	2.4433	1.774
ENSG00000279625	0	0.9367	0	0	0	0	0	0	0
ENSG00000184677	1526.9803	1430.284	1879.9099	1200.8356	1153.9647	1399.4424	1216.7575	1197.2338	1501.6804
ENSG00000237200	1.0915	4.6833	11.1073	1.8661	1.7008	3.3241	4.1634	4.8867	4.435
ENSG00000070886	0	0	0.9256	0	0	0	0	0	0
ENSG00000276835	0	0	0	0	0	0	0	0	0
ENSG00000173372	0	0	0	0	0	0	0	0	0
ENSG00000159189	0	0	0	0	0	0	0	0	0
ENSG00000173369	0	0	0	0	0	0	0	0	0
ENSG00000133216	702.913	643.4873	751.5937	168.8821	172.627	165.0965	186.3127	199.1317	166.7548
ENSG00000265422	0	0	0	0	0	0	0	0	0
ENSG00000225952	0	0	0	0	0	0	0	0	0
