Gene.ID	Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10
NKX1-2	13.67	56.89	16.35	0.0	45.41	86.1	8.31	5.18	4.67	3.14
LHPP	69.99	35.01	104.92	125.34	138.76	126.76	137.53	119.66	109.25	69.1
ENSG00000225208	1.09	61.26	2.04	32.35	12.61	0.0	0.0	1.73	0.0	3.14
DHX32	173.88	290.99	204.39	566.06	340.58	483.14	278.84	321.02	278.68	102.3
ENSG00000280561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEX36-AS1	0.0	4.38	0.0	0.0	2.52	0.0	0.0	1.15	0.0	0.0
HTRA1	31.17	50.32	50.42	24.26	12.61	133.94	48.36	69.61	56.09	6.28
ENSG00000288107	0.0	15.32	1.36	0.0	27.75	19.13	1.51	4.6	2.34	6.28
MKI67	84.21	441.96	72.22	679.27	116.05	78.93	213.85	357.84	305.55	33.2
ENSG00000287047	0.55	35.01	0.0	0.0	10.09	4.78	1.51	0.58	2.34	0.0
PDZD8	339.02	824.84	414.91	1597.1	1140.32	1480.5	314.36	397.53	340.02	183.06
DUX4L14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM24A	0.55	2.19	0.0	0.0	2.52	0.0	0.0	0.0	0.0	2.69
TEX36	0.0	21.88	0.0	0.0	0.0	0.0	0.0	2.3	0.0	0.45
LINC02674	0.0	13.13	0.0	0.0	2.52	0.0	1.51	4.03	0.0	0.0
TCERG1L-AS1	1.09	0.0	0.68	0.0	17.66	0.0	0.76	0.0	0.58	0.0
ENSG00000231104	0.0	4.38	2.73	0.0	0.0	9.57	1.51	1.73	1.75	0.45
EEF1AKMT2	85.3	266.92	95.38	371.98	338.06	478.35	71.79	113.33	82.38	58.33
TM9SF3	1479.09	3196.52	1873.55	7924.84	3721.17	6728.05	2128.71	2389.22	2323.48	998.74
ENSG00000285955	0.0	24.07	0.0	68.74	0.0	0.0	4.53	4.03	2.34	0.9
ENSG00000225424	0.0	0.0	1.36	0.0	0.0	0.0	0.0	0.0	0.58	0.0
ZDHHC16	307.85	472.59	466.68	1597.1	1347.19	1420.71	454.91	449.88	393.77	277.28
SFXN4	54.13	91.89	64.72	36.39	179.12	112.41	77.08	79.97	96.4	36.79
ENSG00000283095	0.0	4.38	0.68	0.0	0.0	0.0	0.0	2.88	0.58	0.9
LINC02667	0.55	2.19	0.0	32.35	0.0	0.0	2.27	0.0	0.0	0.45
DUX4L20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MMP21	5.47	172.84	28.61	295.16	161.46	342.02	19.65	32.22	16.36	14.81
ENSG00000287327	0.0	0.0	0.0	56.61	0.0	0.0	0.0	0.0	0.0	0.0
PPP2R2D	342.84	1198.97	408.09	2227.85	1551.54	2468.31	279.6	348.06	295.62	276.83
CASC2	74.91	255.98	54.5	836.96	406.17	437.69	61.21	69.61	64.85	75.38
RARRES2P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000287326	0.55	61.26	1.36	24.26	17.66	9.57	3.02	2.3	0.0	2.24
ENSG00000234677	0.0	6.56	0.0	4.04	12.61	0.0	3.02	0.0	2.34	1.35
DUX4L25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000287466	2.73	30.63	0.0	0.0	37.84	0.0	0.0	6.33	0.0	2.69
LINC01163	0.0	41.57	4.09	24.26	2.52	0.0	0.76	6.33	1.75	7.63
CUZD1	0.0	10.94	0.0	0.0	7.57	11.96	0.0	3.45	0.0	2.24
INSYN2A	56.32	26.25	60.63	578.19	416.27	698.4	26.45	33.94	20.45	52.49
DUX4L23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234134	0.0	0.0	0.0	0.0	0.0	0.0	2.27	4.03	0.58	0.45
ENSG00000287655	0.55	8.75	0.0	0.0	12.61	0.0	1.51	2.3	0.58	0.0
CLRN3	0.0	0.0	0.0	0.0	10.09	0.0	0.0	4.03	1.17	0.45
SAR1AP2	4.37	0.0	0.0	0.0	0.0	0.0	0.0	1.73	0.0	0.0
RPL7P36	1.64	0.0	0.0	4.04	0.0	0.0	2.27	1.73	0.0	0.0
AGGF1P2	0.55	2.19	2.04	28.3	58.02	14.35	0.76	2.3	2.34	2.69
WDR11	294.18	695.75	381.52	1471.76	857.76	1822.53	466.24	581.05	477.31	233.31
PRDX3	384.4	310.68	560.7	849.09	875.42	2207.6	589.42	510.87	553.85	279.97
EXOSC1	117.56	159.72	135.58	521.58	302.74	296.58	150.38	157.06	169.43	70.44
ENSG00000234640	0.55	0.0	0.0	0.0	2.52	0.0	1.51	0.0	1.75	0.0
EDRF1-AS1	2.73	50.32	2.04	0.0	27.75	131.55	8.31	12.08	4.09	3.59
NANOS1	118.66	100.64	159.42	978.47	905.69	1707.72	64.99	69.04	52.58	95.12
ENSG00000286114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FANK1	19.68	107.21	25.89	93.0	65.59	7.18	51.39	54.65	73.61	14.81
ENSG00000258114	0.0	8.75	0.0	109.17	0.0	2.39	0.0	4.6	0.0	1.35
LINC00601	0.0	8.75	0.0	0.0	10.09	0.0	0.0	2.88	0.0	0.0
DUX4L15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACADSB	149.82	194.72	181.22	679.27	421.31	664.91	199.5	239.9	206.82	157.04
ENSG00000228021	0.0	32.82	3.41	4.04	22.71	9.57	8.31	5.75	1.75	4.04
ALDOAP2	0.0	10.94	4.09	0.0	17.66	0.0	0.0	0.58	0.0	0.45
DUX4L29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RBM20	211.06	608.24	272.52	1916.52	1137.79	1212.63	281.86	363.01	352.87	222.54
XPNPEP1	269.02	424.45	338.6	865.26	948.58	1545.08	454.91	496.48	484.91	226.13
DUX4L21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXI2	4.37	205.66	2.04	359.85	35.32	2.39	19.65	16.68	12.85	4.94
DMBT1L1	4.92	98.46	3.41	28.3	22.71	0.0	3.78	8.63	2.34	5.83
SLC18A2	2.73	41.57	8.18	32.35	22.71	4.78	4.53	5.75	3.51	5.83
ENSG00000285582	3.83	80.95	8.86	0.0	35.32	33.48	5.29	12.66	8.18	13.01
RPS10P18	0.55	85.33	13.63	161.73	151.37	7.18	9.82	16.68	9.35	9.42
ABRAXAS2	220.36	260.36	247.99	562.02	726.57	951.92	182.12	193.88	239.53	139.54
ENSG00000287768	0.0	2.19	0.0	0.0	0.0	0.0	0.0	0.58	0.58	0.0
SHTN1	708.65	1391.5	872.05	5074.32	2666.63	3946.42	535.01	679.43	671.28	534.37
ENSG00000272933	25.7	87.52	32.7	129.39	121.1	246.35	25.69	43.15	20.45	27.37
GPR26	15.86	225.35	21.12	699.49	204.35	112.41	18.89	43.72	26.29	43.07
ATRNL1	341.2	641.05	390.38	1006.78	807.3	877.78	228.97	274.99	203.31	231.07
ENSG00000285529	0.0	4.38	0.68	36.39	5.05	0.0	0.76	1.15	2.34	2.69
LINC02627	0.0	28.44	4.09	16.17	12.61	0.0	2.27	4.03	0.0	3.59
ENSG00000236426	1.64	4.38	0.68	0.0	0.0	0.0	3.02	2.3	0.0	1.35
GNG10P1	0.0	17.5	0.0	0.0	2.52	0.0	0.0	0.0	0.0	0.45
STK32C	152.56	450.71	173.05	869.31	580.25	1262.85	151.89	172.59	177.02	186.65
RPL23AP60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UROS	540.24	901.41	554.57	2183.37	1791.21	3212.15	530.48	691.51	536.32	535.27
ENSG00000232342	0.0	0.0	2.04	0.0	2.52	0.0	0.0	1.73	0.0	0.9
C10orf120	0.0	37.19	0.0	0.0	22.71	0.0	0.0	4.03	1.17	1.79
DUX4L11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271670	6.01	15.32	2.04	8.09	2.52	19.13	3.78	0.58	7.01	4.04
BUB3	538.05	557.91	760.32	1593.05	1281.6	2599.85	565.99	537.33	524.64	406.05
GRK5-IT1	0.0	0.0	0.0	0.0	2.52	0.0	0.0	1.15	1.17	0.45
FANK1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17	0.0
YBX2P1	0.0	0.0	1.36	0.0	2.52	0.0	2.27	0.0	0.0	0.45
CLUHP5	0.0	2.19	0.0	16.17	0.0	0.0	0.0	1.15	0.0	1.79
ENSG00000286295	0.55	37.19	2.04	0.0	15.14	0.0	3.02	4.03	0.58	0.45
C10orf88	113.73	133.46	129.45	246.64	449.06	1059.55	93.7	87.45	101.07	98.26
ARMS2	2.19	15.32	0.0	0.0	10.09	0.0	1.51	4.03	3.51	2.24
EDRF1	191.93	457.27	230.96	1500.06	736.67	1408.75	210.83	311.81	246.54	148.51
ENSG00000277879	16.95	10.94	8.18	40.43	17.66	33.48	6.05	10.93	7.01	7.18
ENSG00000287358	11.48	41.57	14.31	117.26	40.37	124.37	11.33	9.78	5.84	10.32
DUX4L10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254536	8.75	30.63	6.81	0.0	25.23	47.84	7.56	8.63	8.76	0.9
RPL15P13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0
ENSG00000279725	0.0	2.19	0.0	0.0	0.0	0.0	0.0	2.88	1.75	5.38
TCERG1L	64.52	54.7	69.49	363.9	237.15	224.83	44.58	27.61	37.97	43.07
ENSG00000223528	2.73	105.02	10.9	145.56	70.64	145.9	9.07	30.49	10.52	13.01
GRK5	179.9	470.4	318.16	2268.28	1324.48	2267.4	266.75	277.87	223.76	267.41
ADD3-AS1	3.83	52.51	17.03	109.17	35.32	16.74	17.38	29.34	17.53	12.56
ENSG00000272627	0.0	0.0	0.0	0.0	0.0	4.78	0.76	0.0	0.0	0.0
PPIAP38	0.0	0.0	0.68	0.0	7.57	0.0	0.0	0.58	0.0	0.0
TRAF6P1	0.55	2.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9
DUX4L12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMGB3P8	0.55	13.13	0.0	0.0	0.0	0.0	1.51	0.0	2.34	1.79
EDRF1-DT	2.19	39.38	10.9	84.91	50.46	0.0	6.05	13.81	6.43	9.87
ENSG00000286088	0.0	4.38	0.0	0.0	15.14	0.0	0.0	0.0	0.0	0.0
NIP7P1	0.0	0.0	0.0	0.0	0.0	0.0	0.76	0.58	0.0	0.9
ENSG00000228484	1.64	30.63	4.09	161.73	27.75	4.78	12.09	14.96	2.34	11.22
ENSG00000280446	0.55	4.38	0.0	12.13	0.0	0.0	0.0	0.58	1.17	0.0
ENSG00000287936	0.55	17.5	2.04	88.95	0.0	9.57	2.27	5.75	0.0	0.9
WNT8B	4.37	19.69	4.09	121.3	5.05	0.0	5.29	4.6	0.58	4.94
BUB1P1	0.0	0.0	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF488	25.15	39.38	34.75	68.74	20.18	241.57	25.69	42.0	17.53	18.84
ENSG00000271353	0.0	0.0	1.36	0.0	2.52	0.0	3.02	1.73	0.58	3.14
ENSG00000263041	0.0	4.38	0.0	0.0	7.57	0.0	0.76	3.45	0.0	0.0
DUX4L22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273312	3.28	19.69	4.77	60.65	25.23	4.78	3.02	10.93	0.58	8.52
ENSG00000232334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P39	0.0	4.38	2.04	24.26	25.23	2.39	2.27	4.03	0.0	3.14
CCDC172	0.0	2.19	0.0	8.09	0.0	16.74	1.51	4.03	0.0	1.35
RGS10	411.74	389.45	523.91	2688.78	2237.75	3499.16	419.39	391.2	458.04	566.67
BTBD7P2	0.0	30.63	0.68	16.17	22.71	0.0	0.0	5.18	0.0	0.45
MRPL35P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR3663HG	0.55	50.32	2.04	0.0	32.8	21.53	3.02	3.45	3.51	6.28
NRG3	423.77	584.17	604.99	2935.42	1306.82	1392.01	347.61	396.96	312.56	277.73
VAX1	21.33	105.02	28.61	24.26	63.07	21.53	15.87	14.38	4.09	10.32
ENSG00000234811	0.0	0.0	0.0	0.0	2.52	0.0	0.0	0.58	0.58	0.45
ENSG00000282875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XRCC6P1	2.73	4.38	0.68	0.0	10.09	0.0	10.58	7.48	3.51	2.69
TAF9BP2	0.0	13.13	0.68	0.0	10.09	4.78	0.0	2.88	0.0	0.0
CWF19L1	55.77	161.9	65.4	367.94	229.58	435.3	86.15	81.69	68.35	51.6
GJD4	0.0	0.0	2.73	0.0	5.05	0.0	3.78	1.73	0.58	2.69
TRUB1	279.41	586.36	385.61	950.17	895.6	2119.11	236.52	272.69	216.16	255.74
ENSG00000229418	0.0	15.32	0.0	0.0	5.05	0.0	0.0	0.0	0.0	0.0
RPL23AP59	2.73	24.07	5.45	0.0	10.09	45.44	0.0	4.03	2.92	2.69
ADD3	394.24	802.96	397.19	1516.23	872.9	1169.57	445.84	533.3	487.83	187.99
CPXM2	17.5	89.7	17.71	32.35	37.84	43.05	24.94	39.12	35.05	3.14
GPR158	11.48	48.13	16.35	404.33	83.25	112.41	20.4	30.49	6.43	27.82
DNMBP	108.27	334.75	123.31	283.03	169.03	258.31	188.16	253.71	213.24	39.93
PPIAP31	1.64	8.75	4.09	0.0	5.05	2.39	1.51	2.3	0.58	0.0
MMS19	549.53	711.07	660.85	2062.08	1586.86	2439.6	825.19	943.49	880.43	275.04
ARL3	956.9	1091.76	1156.15	7900.58	3176.24	3102.12	1260.45	1161.53	1222.79	1030.6
HPSE2	3.83	80.95	4.09	181.95	60.55	0.0	12.85	26.46	5.26	18.84
ENO4	22.42	39.38	22.48	84.91	133.71	38.27	18.14	19.56	11.1	7.18
OIT3	0.0	65.64	0.68	20.22	12.61	11.96	4.53	6.9	1.75	4.04
PPIAP19	0.0	0.0	0.0	0.0	17.66	0.0	0.0	1.15	0.0	0.0
LINC02646	1.09	13.13	0.0	0.0	10.09	0.0	0.0	1.73	1.17	0.9
ENSG00000276375	0.0	4.38	4.09	0.0	20.18	0.0	0.0	2.3	1.75	2.69
ENSG00000235198	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.45
ENSG00000288172	2.19	4.38	1.36	0.0	7.57	2.39	0.76	2.3	1.17	0.9
NHLRC2	196.3	312.87	242.54	1043.17	534.84	1396.79	145.84	293.98	257.06	131.46
EMX2	51.4	100.64	47.01	60.65	40.37	45.44	23.43	26.46	28.04	17.05
RTKN2	41.01	80.95	36.79	327.51	105.96	176.99	61.21	93.2	64.85	22.88
OPALIN	1.64	37.19	4.77	88.95	40.37	7.18	6.8	5.75	2.34	3.59
RPL17P50	9.3	8.75	10.9	40.43	20.18	26.31	12.85	18.41	11.1	10.32
ENSG00000226425	0.0	19.69	0.0	0.0	0.0	0.0	0.0	2.3	0.0	0.0
GAPDHP45	0.0	0.0	0.0	0.0	0.0	0.0	2.27	2.3	1.75	0.0
ENSG00000270099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC02641	1.09	76.58	4.77	60.65	17.66	0.0	4.53	22.44	9.35	17.5
ENSG00000224215	2.19	0.0	2.04	0.0	0.0	0.0	5.29	3.45	3.51	0.0
RPL34P19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3	0.0	0.0
LINC00867	2.73	52.51	7.49	52.56	70.64	33.48	3.02	18.98	11.1	9.87
PTCHD3P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERLIN1	92.41	266.92	105.6	371.98	219.49	277.45	303.02	309.51	294.45	44.42
GSTO2	19.14	129.09	26.57	270.9	95.87	33.48	25.69	19.56	10.52	26.02
HMGB1P7	1.64	15.32	4.77	0.0	22.71	4.78	3.02	2.3	1.17	2.69
ENSG00000225152	0.0	0.0	0.0	32.35	0.0	0.0	1.51	1.15	0.0	0.0
RNU6-576P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR6078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
U8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.0
RNU6-163P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
U8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-889P	0.0	4.38	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.45
MIR6072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3	0.58	1.35
Y_RNA	0.0	2.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-1095P	0.0	0.0	0.0	0.0	2.52	0.0	0.0	0.0	0.0	0.0
RN7SL198P	0.0	8.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35
RNA5SP300	0.55	8.75	0.0	0.0	0.0	0.0	0.0	2.3	0.0	0.0
MIR548AK	0.0	0.0	0.0	0.0	5.05	0.0	0.0	0.0	0.0	0.0
ENSG00000252537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-1075P	0.0	0.0	0.0	0.0	12.61	7.18	0.0	2.3	0.0	1.35
RNU2-18P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-1212P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
U3	0.0	8.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP303	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45
RNU6-1141P	0.55	0.0	0.0	16.17	2.52	38.27	0.0	0.0	0.0	0.0
ENSG00000252438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	1.79
RNU6ATAC39P	0.0	0.0	0.0	0.0	0.0	95.67	0.0	0.58	1.75	0.0
MIR4480	0.0	8.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR4481	0.0	0.0	0.0	0.0	0.0	0.0	0.76	0.0	0.0	0.0
MIR548Q	0.0	0.0	0.0	0.0	5.05	0.0	0.0	0.0	0.0	0.0
ENSG00000275001	0.0	0.0	0.68	60.65	5.05	2.39	3.02	0.58	0.0	1.79
ENSG00000252049	0.0	17.5	0.0	0.0	5.05	0.0	0.0	1.15	0.58	1.35
RNU6-88P	3.83	0.0	0.68	0.0	0.0	0.0	3.78	3.45	3.51	1.35
RN7SKP219	0.0	0.0	1.36	0.0	10.09	0.0	0.0	2.3	0.0	0.0
RN7SKP37	0.0	8.75	0.0	0.0	0.0	0.0	0.0	1.73	0.0	0.0
ENSG00000264574	0.0	2.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP307	0.0	4.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45
RNA5SP306	0.0	0.0	0.0	4.04	0.0	0.0	0.0	0.0	0.0	0.45
RNU6-413P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.88	0.0	0.45
RNA5SP304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15	0.0	0.0
RN7SKP132	0.0	17.5	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.0
MIR604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73	0.0	0.0
SNORD115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-908P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3	0.0	0.0
RNU6-632P	0.55	19.69	0.68	0.0	12.61	47.84	0.0	1.15	1.75	0.45
RN7SL825P	1.64	2.19	0.0	0.0	15.14	0.0	0.76	0.0	1.75	0.45
RN7SKP220	0.0	0.0	0.0	0.0	0.0	0.0	3.02	0.58	1.17	0.0
RNU7-22P	0.0	0.0	1.36	0.0	0.0	0.0	0.0	2.3	0.0	0.0
RN7SL398P	0.0	4.38	0.0	0.0	0.0	0.0	1.51	0.0	0.0	0.0
MIR4683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15	0.0	0.0
Y_RNA	2.19	2.19	0.0	0.0	2.52	0.0	0.0	2.3	1.17	2.24
ENSG00000274458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-1118P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-795P	1.64	4.38	2.04	0.0	2.52	4.78	2.27	1.73	1.17	2.24
RNU6-1170P	0.55	21.88	8.86	0.0	30.27	7.18	9.07	7.48	4.67	4.94
RNU6-885P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR3156-1	0.0	6.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-1207P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP318	0.0	6.56	0.0	0.0	0.0	0.0	3.02	0.0	0.0	0.0
RN7SKP196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15	0.0	0.0
ENSG00000238707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-543P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR3924	0.0	0.0	0.0	0.0	10.09	0.0	1.51	0.0	0.0	0.45
MIR1296	0.0	0.0	0.0	0.0	0.0	0.0	0.76	0.0	0.0	0.0
RNA5SP319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.9
Y_RNA	0.0	0.0	0.68	0.0	0.0	0.0	1.51	2.88	1.75	0.0
ENSG00000221184	5.47	10.94	0.68	48.52	2.52	21.53	1.51	3.45	2.92	1.35
SNORD98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y_RNA	0.0	4.38	0.0	0.0	0.0	0.0	0.0	0.0	0.58	1.79
Y_RNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.58	2.24
MIR4676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR606	0.0	6.56	2.04	0.0	10.09	0.0	0.76	0.0	0.0	2.24
RN7SL518P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-673P	0.0	4.38	2.73	0.0	2.52	2.39	0.0	2.88	0.58	0.9
SNORA71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.0
RN7SL840P	1.09	10.94	1.36	0.0	17.66	0.0	2.27	0.58	0.58	3.14
RNU6-325P	0.0	0.0	2.73	0.0	0.0	0.0	0.76	2.3	1.75	0.9
RNU6-478P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RN7SKP238	0.55	8.75	0.0	0.0	5.05	0.0	0.0	1.15	0.0	1.35
RNA5SP322	0.0	13.13	0.68	0.0	10.09	7.18	3.78	4.6	0.58	0.9
MIR346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278333	0.0	2.19	0.0	0.0	2.52	0.0	0.76	0.0	1.75	0.0
RNU6-129P	0.0	4.38	0.0	0.0	5.05	4.78	0.0	0.0	0.0	0.0
RN7SKP143	0.0	10.94	2.04	0.0	0.0	0.0	2.27	2.3	0.58	0.9
RNU6-441P	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR4678	0.0	6.56	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0
ENSG00000252993	0.0	0.0	0.0	0.0	7.57	0.0	0.0	0.0	0.0	0.0
ENSG00000221042	0.55	0.0	0.0	0.0	0.0	0.0	0.0	1.15	0.0	0.0
Y_RNA	1.09	0.0	0.0	0.0	5.05	0.0	0.0	0.58	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278752	0.0	2.19	0.0	0.0	7.57	0.0	6.05	0.58	0.58	0.0
Metazoa_SRP	0.0	0.0	0.0	0.0	2.52	0.0	0.0	0.0	0.0	1.35
Y_RNA	0.0	2.19	0.0	0.0	2.52	0.0	0.0	0.0	0.0	0.0
RNA5SP324	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0
SNORA12	14.22	17.5	3.41	0.0	12.61	7.18	2.27	0.58	4.67	2.24
RNU6-422P	1.09	2.19	2.73	32.35	5.05	0.0	0.0	1.15	2.92	0.0
RNU2-43P	0.0	0.0	0.0	0.0	2.52	0.0	1.51	0.0	0.0	0.45
MIR6507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR4482	2.19	6.56	0.68	20.22	32.8	4.78	2.27	4.03	2.34	6.73
RN7SKP278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.0
RNA5SP326	0.0	4.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU5B-6P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.0
RNU6-463P	0.0	6.56	0.68	0.0	0.0	0.0	0.76	4.03	0.0	0.0
RNU4-5P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metazoa_SRP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45
Y_RNA	0.0	4.38	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-1165P	0.55	0.0	8.18	0.0	7.57	0.0	0.0	0.0	0.58	0.45
RNU6-1121P	0.0	0.0	0.0	0.0	2.52	0.0	0.0	0.0	0.0	0.0
RNU2-59P	0.0	0.0	0.68	12.13	0.0	0.0	2.27	1.73	0.0	0.0
MIR3663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-839P	0.0	2.19	0.68	44.48	0.0	0.0	0.0	1.15	1.75	0.0
RNA5SP325	0.55	10.94	0.0	12.13	0.0	0.0	0.0	0.58	1.17	0.0
