PC1	PC2	PC3	PC4
HRC	0.00403728154858397	0.00135344581858114	-0.00293511240913135	9.88341807116095e-05
PSMG3	0.00396621042916148	-0.00752672563319762	-0.000506769201944881	0.00482577550822088
CAPG	0.00401469016892432	-0.00482322436361633	0.000281597058744455	0.0110323695155686
NOL3	0.00400814927618662	-0.00526104432425269	0.000268660961473586	0.00557127312142083
SGK494	-0.00400285067478754	-0.00430346636956253	-0.00401139220484966	0.00018235943526902
TFR2	0.00389838625256755	-0.0100626442651281	-0.0012534600403491	0.0059364952220453
CTSH	0.00403012439227267	0.00260366927534289	0.00257126065809868	-0.00546115413307386
SLC10A1	-0.00400341988341219	-0.00545025237772784	-0.0006608377053146	-0.00123643044705991
POLE3	0.00392557213681018	-0.00895470330658167	-0.00193673276242344	7.29638514565732e-05
TTC17	0.00403964256396855	0.00186841965457814	-0.00102907253966888	-1.13316721600074e-05
MKS1	0.00385782477131707	-0.00642694195844998	0.0104634592495419	0.00571402728322171
C8orf42	-0.00395142038366357	0.00166011423236212	0.00881396182339213	0.00675401292015805
CASP3	0.00401536585297271	0.00375667708577821	0.00273164023192201	0.0108229484737681
ZNF766	0.00396819367447516	-0.00648910054297565	0.00353821820037502	0.0111869165632376
TAOK3	-0.00399955637002604	0.00172297344460103	0.0057546286960451	0.00391396219242548
CCDC158	-0.00387935896830176	-0.00291648523459455	-0.0113515627287223	-0.00121409332523321
OXGR1	-0.00387935896830176	-0.00291648523459455	-0.0113515627287223	-0.00121409332523321
SRPRB	0.00402868874046603	-0.00270142610829796	0.00108983176407295	0.000737304904156122
C6orf125	0.00402199802689336	-0.00110320861113287	0.00382924395584799	2.23657997266577e-05
TNPO2	-0.00403117226169091	-0.00120430347954339	0.002510374456683	-0.000109210035262365
FOXP2	-0.00384509739041637	-0.0101516350784225	-0.00614938087720253	0.00203443750783565
MKL1	-0.00401536137137684	-0.00346550109992271	0.00245249706252026	0.0109408917999826
MLXIPL	-0.00393444634728841	-0.00498828407054761	0.00767098241882966	0.0113183145453272
TMEM200B	-0.00402657137951521	0.00233076986637946	-0.00182855960573813	0.00522665190931471
NRG4	-0.00391753317230084	-0.00293332007103647	0.00968207125242354	0.00191347722646463
BTN3A1	0.00397672088136571	-0.00626291797060291	0.00199931470851974	-0.00447562609410657
SPIB	0.00363960142042742	0.000849693610814629	-0.018185962033795	-0.00130055309806972
TMEM61	-0.0038270166181621	-0.00217941299536967	-0.0131354804183049	-0.00533437677151179
CLEC16A	-0.00401111119570005	0.000654519316506784	0.00445409574563709	0.000605445740055873
SMC5	0.00380786768738865	-0.0112918191255489	0.00570046023730158	-0.00488165168830965
HIPK3	-0.00393789400473299	-0.00806261808589449	-0.000363392007047589	0.00552997795551804
HERC5	0.0039891744457078	0.00507317045318097	0.00226274527856404	-0.000654090800033733
FICD	-0.00395841315682762	-0.00613581240767461	0.00404844014447879	-0.00518197798571338
TYSND1	0.00391325845209806	-0.0057868666991104	0.00775486184489869	-0.00575917571335854
PDCD10	0.00397838496667262	0.00340498007620565	0.00559963314035738	-0.00559821850715794
PPP2R1B	0.00394582077797953	-0.00330524655321503	0.00776039601077268	-0.0107974671730279
PDZRN3	-0.00397185309543079	-0.0038738190524881	-0.00566074526051283	5.46835257697231e-05
SLC35C1	0.00396003699000803	-0.0069145983365872	0.000187158041553419	0.0109695885795392
C4orf22	-0.00366708887695115	-0.0155109094959246	-0.000629515052018949	0.000283347678565018
CLEC4M	-0.00366708887695115	-0.0155109094959246	-0.000629515052018949	0.000283347678565018
CXCR1	-0.00366708887695115	-0.0155109094959246	-0.000629515052018949	0.000283347678565018
GPR52	-0.00366708887695115	-0.0155109094959246	-0.000629515052018949	0.000283347678565018
LOC401463	-0.00366708887695115	-0.0155109094959246	-0.000629515052018949	0.000283347678565018
NR_033971	-0.00366708887695115	-0.0155109094959246	-0.000629515052018949	0.000283347678565018
PRPF38A	0.00391314912116027	0.00303954828211866	-0.00942081388626622	-0.000200483318207767
USP18	0.00381767747162469	-0.00859204902557772	-0.00934949564913444	-0.00288429232830175
COPZ1	0.00400679672909996	-0.00365418944751951	-9.49306227059162e-05	-0.0114903675519586
CD36	0.00171336693695253	0.0286065221934372	-0.0203806752697015	0.00234064790697281
SYT8	0.00378601044663043	-0.00986562334001535	-0.00900297949739733	-0.00341973835275789
FADS1	0.00400879537082849	-0.00241173670593114	0.00244948100537711	0.011723803288
CSNK1G1	0.00397477928170636	-0.00112549137020774	0.00633448910120369	0.000102497628341875
HIST2H2BA	-0.00388766056666904	-0.00307417335766202	0.0101998438012468	6.21586258531977e-05
MRPL10	0.00396337175603892	-0.00631796677048497	-0.000200393178144379	9.00105194391199e-05
MBOAT2	-0.00375651859978019	0.00977780143540491	0.0101806381889273	0.00482681307963583
DAPK2	-0.00372311528357133	0.00405550720047255	0.0151855172582298	-0.00176557148933203
IKZF5	-0.00400753297545313	0.000914917022270619	-0.00318125769121374	0.0052747367869785
BTBD2	-0.00401093682630209	-0.000459927661687609	-0.00276354141944258	0.0108288988409875
C16orf54	0.00384821219862663	0.010666177976425	0.00192803027221618	0.00306099117266034
ATP13A5	-0.00284935871537069	-0.0263547379386603	-0.000730453322257112	-0.000490812243113066
GZMB	-0.00284935871537069	-0.0263547379386603	-0.000730453322257112	-0.000490812243113066
SPIN2A	-0.00284935871537069	-0.0263547379386603	-0.000730453322257112	-0.000490812243113066
VWA5B1	-0.00284935871537069	-0.0263547379386603	-0.000730453322257112	-0.000490812243113066
THOC7	0.00392986757655972	-0.00770505466791198	-0.00147270531054194	0.0117788737346026
SNORD28	0.0034523539521745	-0.00978392508297596	-0.0184447042437193	0.0034991400696972
MYLIP	0.0039809199345689	-0.00438036179035882	0.00275069791010011	-0.0053377440316481
BACH2	-0.00391197699188545	0.00623860852335667	-0.00640870170452696	-0.0112000140533136
SPIN1	-0.00401074432472871	-0.00151554957801652	0.00133208251954341	0.0109282874149475
CSK	0.00400111401349846	-0.00152024945630871	-0.00296444119154644	0.0115930657125444
GMPPA	0.00397361234326281	-0.00457155679702903	-0.00284455221297814	0.0109215540993456
BCO2	-0.00362597663058631	-0.0124356219547754	-0.0112786306919462	0.00268734452678972
RQCD1	0.00395937561010092	-0.00591518018496242	-0.000657049095850983	0.00570960850922006
ATP5E	0.00398990701103652	-0.0036577033495037	0.00108695120845387	0.000876545834633928
KLHDC7B	0.00374093071380947	-0.0115460549789425	0.00767860964940022	-0.00321304251779114
TOMM40L	-0.00392415515720171	0.00316129847889765	0.00781846308662888	0.00624986954054073
SEC31B	-0.00396275259463823	-0.00511208091952458	0.00271906863299779	-0.0113745061289544
FBXL12	0.0038837136275082	-0.00578723832884296	-0.00808349444346088	0.0108573696607344
RTKN2	0.00381611186814211	-0.0113679962054445	0.00100386677408729	-0.00260357093703404
FUT7	-0.00394539684380846	-0.00334670826459252	-0.00634278710576043	-0.00156853170823688
SGPP1	-0.00381665271889489	-0.00548715365234835	-0.0111199418065155	-0.00568188907924907
ABCC11	-0.00140931723707265	0.0346655333351429	0.00415917745220349	-0.0013947636748927
PNPLA8	-0.00395171393708915	-0.00439729279873484	0.00465772760250901	0.0109664506271312
CREB3L3	0.00307309372483602	-0.0231430201662777	0.00651964552186468	-0.000602675349624957
NR_034035	0.00326940140964087	-0.0207465771399852	-0.00625238862712236	-0.00572880463478925
RAB3GAP1	-0.00395693677137754	-0.00129752112688727	0.0060872031337383	0.0101566972038774
PIGZ	-0.00397661298569536	0.00119249137986529	-0.00450415217783456	-0.0102469244551516
NOC2L	0.00400027257162759	-0.00107054251059478	0.000122616613123761	-0.0108167463751092
OTUB1	-0.00399017802211641	-0.00128779801525646	0.00258113615041057	-1.58541891369323e-05
DPEP3	-0.00271025885397924	0.0217937284257003	-0.0185180003366253	0.000719651609220412
IL18R1	-0.00271025885397924	0.0217937284257003	-0.0185180003366253	0.000719651609220412
PPAP2A	-0.00392882175623678	-0.00436639524655652	-0.0059040597244904	-4.30443282109553e-05
PRRT4	-0.00397369540000478	-0.00122799352385082	0.00415029445633993	-0.00284828846600302
ZNF208	0.00396057352402654	-0.0033217294135629	0.00392994897294244	0.00208716988752021
CCNI	-0.00398902773914991	-0.00103027996756135	-0.00150718918110213	-0.0109199217362071
ANKHD1-EIF4EBP3	0.00378275351802419	-0.00998429576992986	0.00720085336881536	0.000219889601241763
FAM78A	0.00393214674691792	0.00248659690227834	0.00663793855514672	0.00546975650088469
MYCBPAP	-0.00382730670084252	0.00991667438342439	-0.00402860037538159	0.00337233341564077
HEMK1	0.00397736320116945	-2.14458680503735e-05	-0.00347397571349957	0.0116071302999233
GDI2	0.00399090704819664	-0.000316721699277731	0.000383790649337127	-0.021727837742671
MAP1LC3B2	-0.00380131542035935	-0.00932764987060084	0.00717369579262458	0.00543287681400173
CSRP2BP	-0.00393408045061363	-0.00102390369373147	0.00683023710835189	0.0110452756740037
TGM1	-0.00364811413168046	0.00554082987862338	0.0156727958270941	-0.0027185490758131
HEATR5B	-0.00398367933840746	0.00193907487972896	9.89684849448898e-05	-0.00492239030845519
PRMT3	0.00377229111570354	0.00524056045472061	0.0122049235384524	0.000260254224243345
EDN1	-0.00390561795043737	0.00283677896782946	-0.00785555823826411	-0.00163345710282324
LOC440944	0.00391385439654373	0.00696366868991455	-0.00174208712558025	0.0003834995646759
SNF8	0.00393002680627632	0.00493080238376237	0.00431936087062035	0.0058718790179409
SCLT1	0.00380250126502987	0.0109819571977052	0.00211515569278246	-0.00301741780813899
TPCN1	-0.003962198674199	-0.000720361606017749	-0.00439373662404087	-0.000161086919547948
RPL23AP53	-0.00358784206136165	-0.00423884420903589	-0.0174761170937274	-0.00243150160088396
FNBP4	0.00398110552027539	0.00125942987916717	0.000567468610630789	0.0109116939338962
JAGN1	0.00394917717396014	-0.00108236531369237	0.00531581795192643	0.00550822975768885
PPCDC	0.00392439834950143	0.00265964506447653	-0.00639714352016191	0.00466574816978189
SYNJ2	-0.00391804664110934	-0.00511658293847221	0.0046782209598386	-0.000106239460690493
HNRNPR	0.00397908361390059	-0.000191558109298045	0.0014763779740256	8.00583832305507e-05
ZNF780B	-0.00391954064451737	0.00413558492421514	-0.00562983778425452	0.0114096398747547
ATP5F1	0.00397452161137289	-0.00194014423136503	0.00105269441126822	0.00493524228685232
ZNF736	-0.00113326327195253	0.0354387319498416	0.00195038461845918	-4.09203045419829e-05
PHC1	0.00390712918874342	-0.00512055362898087	-0.00550229523382717	-0.0109835706294673
POLR2G	0.00390325100839839	0.00589212344637051	-0.00466810870239109	0.00565391243987566
MOSC1	0.00385095166965461	-0.00910891602379405	0.00217397947226166	-0.0106898627270132
SMCR7	-0.00388286143559472	-0.00616101690482637	0.00584034791087279	-0.00544451413282626
FAM8A1	-0.00394845279295578	-0.00306200194874468	0.0037414610733954	7.51097302999851e-05
C3orf45	-0.000750186532380389	-0.036091007118933	0.0045943558274905	0.00177366055343444
SSX1	0.00326037275478353	0.000904943214252801	-0.0237875409807592	-0.000210110710799675
CAPRIN2	-0.00377848002858495	-0.00975600435029473	0.00697354907558189	0.0105251388547656
PCDHB7	-0.00379803445885947	-0.00374892327928407	0.0115873106185352	-0.000738688570579753
LOC651250	-0.00394908577430724	0.00268672558912403	0.00376041746309373	-0.000719195596195296
PLEKHA2	0.00396663010207283	0.00194451987606077	0.00140058646668031	0.00540323084179687
SPI1	-0.00352304999699932	0.0135778946110488	-0.0116796877879648	-0.0116451375420228
MYLK4	-0.0039535970291285	0.00149700962612315	0.00385393701506198	1.99211869286728e-05
PARP6	-0.00394795714281064	-0.00142228683745604	0.00443084427542299	-0.0115176695181427
HSPA1A	-0.00389212139001436	-0.00192888810896208	-0.00806999040316599	0.000116463317687011
SUV420H2	0.00397248665762127	-9.39555568658586e-05	-0.000517973747453522	-0.00608497720583407
ZNF233	-0.00318786819722154	0.0198282638371115	0.0107618599917428	-0.00279644880813545
TMEM55B	-0.00386951538645882	-0.00488727122237245	-0.00750493618665641	0.0050037479262228
IGLL1	0.00363275584630736	0.000594445317816506	0.016665469237387	0.00232152897371906
NR_033916	0.00363275584630736	0.000594445317816506	0.016665469237387	0.00232152897371906
NR_033975	0.00363275584630736	0.000594445317816506	0.016665469237387	0.00232152897371906
PWP1	0.00394823262290791	-0.00107268388188889	-0.00386013414102635	0.0108812223038435
TNFSF13	-0.00395119197106257	0.000532801761268749	0.00362593471923947	0.00203078572628557
TLCD2	0.00391304520212951	0.00435121710100995	0.00459969011502926	0.00356693068978475
STX2	0.00381253184657326	-0.00934590618983945	0.00437458215897325	-0.0112624347037158
C1orf94	0.00226585018045474	-0.0302021890270022	0.00159260089508842	-0.00231811207550773
PYROXD2	0.00395970819636078	0.00156469998673375	0.000237596241466162	0.0101108926823312
TMEM177	0.00389628076437643	-0.00644728087209867	-0.0021850446555947	0.000928479131692813
ADAM28	-0.00390576017634366	-0.00617115171975041	-0.000793983303213183	0.000121134427678409
POT1	0.00396095719799893	-0.000396562624504833	-0.000886252964550939	0.00549684772248901
NPHS1	-0.00288293119179596	0.0144392005852388	0.0232966560938392	-0.00276276622203053
OAT	-0.0039156271605791	0.00444160613596719	-0.00378981148631532	-0.000174069011139513
FLVCR2	0.00394433207188492	-0.00115430694292777	0.00356126263865241	0.00552785663804315
CHSY3	-0.0039271965581942	0.000618029145988866	-0.00517248405485932	0.000531304829115516
WDR70	0.00394642800282883	-0.0025536208333812	0.00148451699884626	-0.00596166682190598
WNT5B	0.00389071711647165	-0.00605156930608009	0.0033738772745498	-0.00039563636167597
ZNF713	-0.0037002786651672	-0.0129919445101438	0.00150389366520866	1.10458140048409e-05
IGFBP5	0.00395725495175096	-0.000627505912928522	0.000220766742203411	5.75111483969519e-05
HDHD1A	0.00388793820619531	0.00178193177206242	0.00746135657446795	-0.0108644204735894
BSPRY	-0.00393976746977385	-0.00343446982892276	-0.000533342480994186	-0.0061908026280549
GBP4	-0.00394867536026103	-9.91768195650317e-05	0.00246211452125559	-0.00479082905421492
GMCL1L	0.00357041325609185	-0.0157785827375327	-0.00103977298051021	-0.000406470486465274
C1orf163	0.00386695209051905	-0.00307621527923769	0.00787470316114134	-0.0108027223307331
MPRIP	-0.00395112596101021	0.000947886909477067	0.000358649669933885	0.0108269870069005
ZNF267	0.00349467324505774	-0.00349140436091585	0.0188725251614308	-0.00283164695102032
MGRN1	-0.00393943644649086	-0.00127791087537914	-0.00277656646923161	0.0108644640484647
POLG	0.00393092982771303	-0.00308196800731793	0.00217132202999053	0.0109167722285361
MRPS2	0.00394316506715124	-0.000694462821007794	-0.00226367313537183	-0.000668586624846987
DCST1	0.00385981259772239	-0.00743552933447241	0.0025674687879249	-0.00263422410177827
WDR75	0.00385506815234472	-0.00406146419503236	0.00771624800632992	-0.00538885936299206
C3orf78	0.00370088289408931	-0.012619550094714	0.00250423974159782	-0.00538929993643981
LIN7A	-0.00353756714938317	0.00806734618566751	0.0159188774649866	-0.00126522600339666
IER3IP1	0.00386612983713574	0.0020179608471429	-0.00805487676507254	-1.54314416395334e-05
NR_034118	-0.00376582836790957	-0.0101788800011494	0.0047661052078088	-0.000198512625196863
POLN	-0.00381950782281239	-0.00438014811232766	-0.00919376747692222	2.98424058143088e-05
TEKT3	-0.00300930100622692	-0.00697274782678696	-0.0255148372509678	-0.00301683807905854
CCDC116	0.00219329142636276	-0.0277833700073458	-0.0141394007252437	-0.00111225760890066
CDR2	0.00393904730885079	0.00190566412637212	-0.000126826735307	0.00607100135874547
PMEPA1	-0.00388757996969722	-0.00392423870086858	0.00525728312820764	0.0110967858652604
BMP3	-0.00387697246812103	0.0066255120418031	-0.000424474828569837	0.000267910339918108
CEACAM21	-0.00387697246812103	0.0066255120418031	-0.000424474828569837	0.000267910339918108
IBSP	-0.00387697246812103	0.0066255120418031	-0.000424474828569837	0.000267910339918108
LOC151009	-0.00387697246812103	0.0066255120418031	-0.000424474828569837	0.000267910339918108
LOC442421	-0.00387697246812103	0.0066255120418031	-0.000424474828569837	0.000267910339918108
NKX2-1	-0.00387697246812103	0.0066255120418031	-0.000424474828569837	0.000267910339918108
NMUR2	-0.00387697246812103	0.0066255120418031	-0.000424474828569837	0.000267910339918108
NR_033863	-0.00387697246812103	0.0066255120418031	-0.000424474828569837	0.000267910339918108
OLFM4	-0.00387697246812103	0.0066255120418031	-0.000424474828569837	0.000267910339918108
OTOA	-0.00387697246812103	0.0066255120418031	-0.000424474828569837	0.000267910339918108
SCN7A	-0.00387697246812103	0.0066255120418031	-0.000424474828569837	0.000267910339918108
GLTP	-0.00386399319221253	-0.00656155388996981	-0.00349130228803011	-0.00569957425743031
NSMAF	0.00391989887834902	7.28712259257488e-05	-0.00435702958560563	-0.00536665714266029
GRAMD1C	-0.0036404859871543	0.0140267356767019	-0.000736903308538239	0.0023607339919308
DVL2	0.00367900737058642	-0.0127119356209031	0.00371963816287311	9.37499822836361e-05
UBA2	0.00383749290117702	-0.00413858362484858	0.0081219673030037	0.0101074392538148
C12orf64	-0.00383350533467323	-0.000906748390252257	0.00947169362319052	0.00146110141433136
CRBN	-0.00393783390859059	0.00111058221683172	-0.000766728865438764	-7.74530057387224e-05
GPR156	0.00283071382627216	0.0253082840610992	0.00335869882184033	-0.000167675308069041
PUSL1	0.00393774951880105	0.000248127667129342	-0.00134464432298686	-0.0108673470425108
TPRKB	0.00366675797738903	0.0133252551232662	0.000487104098194591	0.00272118814377725
C17orf57	0.00379476137717579	-0.00611002534231711	-0.00850812374061664	9.55896104516766e-05
RSU1	0.00371520283811866	0.00970888094687557	0.00809683702154457	-0.00523383274946761
KLHL24	-0.00383978297032211	-0.00042268593393538	0.00898563063436485	-0.0106288678044618
CCDC40	-0.00386035890655711	0.000410789359447497	0.00795430197377812	0.00551854985533587
PPARGC1A	-0.00385895383913052	-0.0056354529938038	0.00493759788481972	0.00500712393917765
GRLF1	-0.00393131180019355	0.000999477674320768	0.000703439573960649	-0.0109289391415144
DHRS7C	-0.00325095743865795	-0.0118972962508995	-0.018829468543855	-0.00192329745062096
MYCL1	0.00365668313556212	-0.0110999260628664	0.00846556563451673	0.00617036205381403
ZNF436	-0.00387385219185296	0.00319948956090689	0.00593541721870423	-0.00572010845019564
MPG	0.00375761901774923	-0.0106131363696853	-0.00152532026959087	-0.00551599223889453
PCDHA11	-0.00324880652125988	0.0195681895767351	-0.00704512077863818	0.00216460931491075
ACOT4	-0.00383160360243184	0.00803145732198661	-0.000754390672158394	-0.00564134701093946
LRSAM1	-0.00390516836276048	-0.000762422317412191	0.00435669431854564	-0.0108152501559643
MYO6	-0.00389235821294905	-0.00308813842875937	-0.00423769173609093	0.0107766668203888
AHSA2	0.00386460341569613	-0.00589204075829336	0.00306954348864076	-0.0106187808701558
SFXN3	-0.00390897645670189	-0.000935193243831148	0.00377174284780993	-0.0110113327631888
BSDC1	-0.00388018886222868	-0.00149321752774091	0.00602806099115248	-0.0109388374523459
C6orf141	0.00346749298778022	0.0167342544815968	-0.00398804197350538	0.00620215048693607
GNL1	-0.00392272392739322	0.000630659625674201	-0.00130511149660363	-0.0102636666747717
C1QTNF3	-0.00362018995261442	-0.00735241835405002	-0.0135226485896464	0.0109019437749689
ALDOB	-0.00361397386453371	0.00751728677791655	-0.0135755130615279	-0.00302933272266985
DENND1C	0.00387254326070518	0.00449439179548572	0.00427521194275692	0.00287040118535019
STIM1	-0.0039010897466265	-0.0037114847642127	0.00144287328062208	-0.000822483906981275
NARF	0.00383234530566631	-0.00782061565243196	-8.06112275971573e-05	-0.000658855508889208
FLJ10038	-0.00360697174031117	-0.0118185242045503	0.00909150868668332	-0.00609549168725476
C19orf36	-0.00380350545348272	-0.00166523938773916	-0.00980202238607474	-0.00468745189303608
ITFG1	-0.00387082698508684	-0.00467054152437369	0.00389557614368367	0.0109478222960241
LSM11	-0.00375355715634737	0.000267424635194279	-0.011828231445151	0.0114647445441044
CDK3	0.00326782106513352	-0.0193860085139323	0.00598811299814853	0.00563425099058466
C7orf10	0.00386873978570081	-0.00332824276677465	0.00528686949468894	0.00288397358944771
RABEP1	-0.003913941147661	-0.000320078508074884	0.00181458683149588	0.0102061665146707
ZNF397OS	-0.00363011662770964	-0.00532314654919075	0.0141546875567748	0.0112594755089204
SH3BGR	-0.00390388645131705	-0.000481001115147757	0.00317405779078585	4.15510496910669e-05
PPP1CC	0.00390860696862559	-0.0022183339487797	0.00021986234928917	5.43872362971629e-05
LRP1	-0.00391218051772546	-0.0014112300373153	0.000513164580975108	0.0217803081461544
FOXF1	0.00388971682266288	0.00376363869872247	0.00199866876499132	-0.000246559419085473
MYO18A	-0.00390389155454911	-0.00256103709104095	0.00117200932581877	0.0109597143673474
C14orf149	0.00367856164378665	0.00795821663263478	0.0107509097649065	0.0108087618793577
SLC25A19	0.00384473845981864	0.00680167625927542	0.000442018274863322	-0.0111919777658813
C19orf66	-0.00389976908474042	-0.000272413735273471	-0.00334425490726344	-0.000696340431740669
INTS9	0.00384241970927323	-0.00103534598610315	0.00759453817152594	-0.0100865403320714
HIATL1	0.0038916783447877	-0.00275408080832457	0.00277990771423605	0.0109816966004721
CCNYL1	0.00380794418700947	-0.00279963323101898	0.00878250064618299	0.0116900271119234
ARRDC2	-0.0038669027556992	-0.00034026777486431	-0.00611658760426139	0.0107817449774064
BUD13	0.00381112319619783	-0.00714471072296442	0.00444289122950416	-0.00533475653497625
EDC3	0.0037698174416657	-0.00950748311257183	0.0019696041892043	0.00595595750200797
SAP18	-0.00390732885315111	-0.000756905434177822	-0.00142428452328393	0.0217386085533412
LOC399815	0.00313930529567444	0.000728180189104161	0.0243295148327886	0.00284576000503873
C8orf48	0.00376548621226033	0.000791912865980635	-0.0109467147201616	-0.00135942266914794
CELA3A	0.00376548621226033	0.000791912865980635	-0.0109467147201616	-0.00135942266914794
TMEM222	-0.00386665964660088	-0.00382626514616872	-0.0041697651663686	-4.10206537926097e-05
CLPTM1	-0.00390824296950425	-0.00065734321966211	-0.000136624145821757	-0.0218181291848565
RNF187	-0.0039000035459024	-0.00226485733062309	0.000129653002463512	-0.0107497915029263
FAM69B	-0.00390708428764508	-0.000506538052415068	-4.65720713242522e-05	-0.0218369108526652
ZMYM1	0.00368882226609453	0.0117577389749837	0.0025516173805662	0.000697238872671498
TRIM4	0.00389406630438321	-0.00288392901402686	0.000563270913397043	-0.0114480246898761
BMP1	0.00390360168795707	0.000379530063453564	-0.00141741820283485	-0.0108732055563751
OSBPL10	0.00376430069348985	-0.00167496904956328	-0.0107210540850923	0.000459906750440829
NEXN	0.00386586574064331	-0.00489640024600112	0.00178305212749663	-0.00583234408419589
C3orf51	-0.00387751853854023	-0.00406613476787122	-0.000523436206337664	1.76786991870453e-05
CRYGD	-0.00387751853854023	-0.00406613476787122	-0.000523436206337664	1.76786991870453e-05
HABP2	-0.00387751853854023	-0.00406613476787122	-0.000523436206337664	1.76786991870453e-05
HPGDS	-0.00387751853854023	-0.00406613476787122	-0.000523436206337664	1.76786991870453e-05
LOC284632	-0.00387751853854023	-0.00406613476787122	-0.000523436206337664	1.76786991870453e-05
MAS1	-0.00387751853854023	-0.00406613476787122	-0.000523436206337664	1.76786991870453e-05
NR_033940	-0.00387751853854023	-0.00406613476787122	-0.000523436206337664	1.76786991870453e-05
NXNL1	-0.00387751853854023	-0.00406613476787122	-0.000523436206337664	1.76786991870453e-05
PTGDR	-0.00387751853854023	-0.00406613476787122	-0.000523436206337664	1.76786991870453e-05
SLC22A10	-0.00387751853854023	-0.00406613476787122	-0.000523436206337664	1.76786991870453e-05
SPATA4	-0.00387751853854023	-0.00406613476787122	-0.000523436206337664	1.76786991870453e-05
TLR10	-0.00387751853854023	-0.00406613476787122	-0.000523436206337664	1.76786991870453e-05
GIPR	0.00357452238181028	-0.0145354639293295	-0.000515974656099001	-0.000356422561217027
MOBKL2A	0.00388520333843146	0.00127559315686962	0.00344437276464865	4.10443582273441e-05
LYRM5	-0.00384558933457582	-0.00575381775792137	0.00222599046269122	-0.00555676746330985
TAF1	0.003838831567626	-0.00604644135696175	0.00248020586101918	0.0108375492269918
ZNF846	-0.00386430715310759	0.000496512355790917	-0.00551931199588705	1.7286511430889e-05
CLK2	0.00360359621273522	-0.0123948180158644	0.00702004915096635	0.00522583180389078
LMBRD2	-0.00387706775172322	-0.00111110126542328	-0.00428371991802152	0.00546558134607903
CRAT	-0.00383875373949082	-0.00514975367230206	-0.00429306798913839	0.0218814790104447
TTLL1	-0.00384346541587277	0.00275724885670491	0.00617777768570872	-0.00078110756251929
MTA2	0.00389694231665562	0.000171114382372272	0.00147240154520486	-0.0115420267972641
EMID2	-0.00379625556062312	-0.00805127044888889	-0.00219982887613769	-0.00606000876080754
DLD	0.00387678177163121	-0.00337098241289222	-0.00217727950613527	-0.000573632061523027
TUBB3	-0.00388317437068931	-0.000669975720494349	-0.0035110910813915	-0.000113268573324831
MGC16703	-0.00263195894962729	-0.0144921117676878	0.0252325693016008	-0.00471778934182744
ZNF585B	-0.00382384161954801	-0.0069437568172886	0.00032118447020738	-0.000209352717107899
NINJ2	-0.0037920102115973	-0.00801914657126235	-0.0024607784309057	0.000144071767396222
PGR	0.00386190991947829	-0.00423374127628859	0.00241688624399964	-0.00247549811481375
CPT1A	0.00376383841628566	-0.00923152344466399	0.00145132644920275	0.0120697840068633
LRCH2	-0.00385970573760501	-0.00438623127341671	-0.00224306037909306	-0.00585596027841591
RASL10B	-0.00379459884271795	-0.0079578339233525	0.00189052312958908	0.000300781578884966
DEFB1	-0.000534981348756263	0.0354637790063477	-0.00598592626025081	0.00540544531350131
LTB4R2	0.00334856141652256	-0.00241141385828641	-0.0205824175489831	0.00018024924825554
PDGFB	-0.00383172917100152	-0.000748699446120633	0.00717764902607098	0.00546772188082037
PABPC5	-0.00325164607300139	0.0131543874358795	0.0167871408788645	0.0020083906804606
TTC36	-0.00325164607300139	0.0131543874358795	0.0167871408788645	0.0020083906804606
LCTL	0.00117235698912031	-0.0159486660617359	0.0343935200584252	0.00242302378480246
BCR	-0.00388352399446845	-0.00197607573077506	0.00143535780295152	-0.000712984367708874
ZNF844	-0.0038719888431232	9.23832495611975e-06	-0.00407675420461186	-0.00283769804742566
LOC285359	-0.00362051112429962	0.00732715293675326	0.0123925703780665	0.00197841774087003
ARID2	0.00380669486393252	0.00659245785515441	0.00388680237677576	-0.00033802668755788
IL1R2	-0.00232972349068341	-0.0190247737214211	-0.0245361693665814	0.000254955192609767
RNF181	0.00385607613355644	0.00327706488663697	0.0038138017735607	0.0053736773871528
EIF1AX	-0.00387391816866751	-0.00263755546712694	0.00203335867364716	0.00539944917391543
ALOX15B	-0.00365368158083426	-0.0116080232168232	0.00482298654478841	-0.00123140724721966
LOC284440	-0.0037075987834559	-0.0108220358633395	0.00131451455968234	-0.000284209791129037
ANGPTL6	0.00377653336939681	0.000952840278726828	-0.00956545647656001	-0.000282829297350733
ARHGAP30	0.00371065872343693	-0.00657108720896005	0.00956828643576838	0.00616108585705913
NR1I2	0.00363646273705338	-0.0115308351002501	0.00613551527852691	-0.00192621536956934
ZNF124	0.00366008438273999	-0.0114534772965661	-0.00453678770591017	0.00339956019567003
ZNF257	0.0037440367773674	0.00627664754960046	0.00828352593611537	0.000480394379503727
MTMR3	-0.00386646076466527	-0.00359389546653827	-0.000286361550111017	-0.0108574255360133
TMED6	0.00250596713075475	-0.0221215043940942	-0.0185582434574399	0.00199137245351588
CYP3A5	0.00382606174486911	-0.00616676037028064	-0.000928999662683775	-0.00177728131033951
SOHLH2	0.00382606174486911	-0.00616676037028064	-0.000928999662683775	-0.00177728131033951
TRAP1	0.00384690489890158	-0.00484849630453012	0.00125538406696545	0.000698549714234622
GTF2A1	-0.00373997533629636	-0.00917137416935964	0.00342514501600879	-0.000216846998422264
TCP1	0.0038774276014732	0.00104789642484835	-0.00112338199877532	-2.30964656140323e-05
