Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm	UHR_1.rlog	UHR_2.rlog	brain_1.rlog	brain_2.rlog
HRSP12	53.25	-0.120318	0.343523	-0.350244	0.726155	0.767197	48	63	57	45	48	63	57	45	5.59	5.97	5.83	5.5
HS1BP3	159.25	-0.988298	0.207232	-4.76843	1.85666e-06	4.20863e-06	216	208	102	111	216	208	102	111	7.75	7.69	6.68	6.8
HS2ST1	220.5	-1.2146	0.182585	-6.65131	2.90494e-11	9.07649e-11	319	298	127	138	319	298	127	138	8.31	8.21	7	7.12
HS3ST1	57.25	2.90902	0.400181	7.22603	4.97302e-13	1.71428e-12	11	15	89	114	11	15	89	114	3.61	4	6.43	6.78
HS3ST2	60.75	5.86451	0.722299	7.18939	6.50832e-13	2.22534e-12	2	1	123	117	2	1	123	117	1.77	1.38	6.85	6.78
HS3ST3A1	22	-3.78394	0.718427	-5.048	4.46462e-07	1.0562e-06	52	31	3	2	52	31	3	2	5.53	4.83	2.03	1.7
HS3ST3B1	27.5	-3.33487	0.598384	-5.45996	4.76242e-08	1.21188e-07	49	52	2	7	49	52	2	7	5.5	5.58	1.78	2.97
HS3ST4	132	4.52272	0.360999	12.35	4.8713e-35	3.91039e-34	10	11	245	262	10	11	245	262	3.51	3.63	7.9	8
HS3ST5	11.5	2.52509	0.780134	3.17444	0.00150127	0.00258757	2	4	19	21	2	4	19	21	1.65	2.25	4.07	4.2
HS3ST6	1.75	-0.944492	1.32794	-0.705073	0.480765	NA	3	2	1	1	3	2	1	1	1.13	0.85	0.46	0.46
HS6ST1	399	0.630269	0.146306	4.30781	1.64881e-05	3.45404e-05	298	328	450	520	298	328	450	520	8.22	8.36	8.81	9.02
HS6ST2	74.5	-0.327509	0.286309	-1.14387	0.252677	0.304081	84	82	64	68	84	82	64	68	6.39	6.35	6.01	6.09
HS6ST3	147.75	2.40456	0.241236	9.95529	2.39115e-23	1.30881e-22	53	40	242	256	53	40	242	256	5.75	5.37	7.9	7.98
HSBP1	496.25	-0.957898	0.132967	-7.20377	5.85693e-13	2.00897e-12	636	675	319	355	636	675	319	355	9.31	9.4	8.32	8.47
HSBP1L1	52	0.441401	0.341387	1.29287	0.196057	0.242352	47	41	56	64	47	41	56	64	5.56	5.37	5.8	5.99
HSCB	30	-1.13453	0.475401	-2.38433	0.0171101	0.0257754	39	44	11	26	39	44	11	26	5.25	5.41	3.6	4.7
HSD11B1	39	4.89659	0.710737	6.3992	1.5619e-10	4.65716e-10	2	2	52	100	2	2	52	100	1.73	1.73	5.6	6.52
HSD11B1L	226.75	1.76846	0.190078	9.30071	1.3951e-20	6.85106e-20	97	108	326	376	97	108	326	376	6.62	6.77	8.34	8.54
HSD11B2	44.25	-1.05591	0.380052	-2.77685	0.00548888	0.00882047	61	59	34	23	61	59	34	23	5.9	5.86	5.1	4.58
HSD17B1	104.75	-0.253672	0.24631	-1.02988	0.303068	0.357874	121	107	98	93	121	107	98	93	6.91	6.74	6.62	6.54
HSD17B10	370.75	-2.16755	0.161757	-13.3953	6.4392e-41	6.09415e-40	604	610	118	151	604	610	118	151	9.23	9.24	6.9	7.25
HSD17B11	134	-1.21247	0.2288	-5.29798	1.17091e-07	2.89109e-07	194	181	73	88	194	181	73	88	7.59	7.49	6.21	6.47
HSD17B12	204	-0.425587	0.19307	-2.20428	0.027505	0.0401104	210	258	160	188	210	258	160	188	7.71	8.01	7.33	7.56
HSD17B13	4.25	0.143576	1.06924	0.134269	0.89319	0.911805	2	6	8	1	2	6	8	1	1.35	2.33	2.64	0.92
HSD17B14	74.5	2.11819	0.3184	6.64105	3.11462e-11	9.71059e-11	28	27	112	131	28	27	112	131	4.86	4.81	6.78	7
HSD17B2	20.75	-4.3135	0.808886	-4.91768	8.75741e-07	2.02846e-06	48	32	1	2	48	32	1	2	5.39	4.85	1.21	1.64
HSD17B3	9.25	2.16039	0.829611	2.56539	0.0103059	0.0159662	2	4	19	12	2	4	19	12	1.62	2.22	4.01	3.44
HSD17B4	306.25	-0.529608	0.160411	-3.30152	0.000961626	0.00169668	353	371	228	273	353	371	228	273	8.46	8.53	7.84	8.09
HSD17B6	24.5	2.07893	0.53323	3.87905	0.000104866	0.000205211	7	11	37	43	7	11	37	43	3.02	3.55	5.13	5.34
HSD17B7	23	-1.87398	0.541214	-3.44854	0.000563625	0.00102327	30	43	10	9	30	43	10	9	4.85	5.33	3.44	3.31
HSD17B7P2	10.75	-0.707329	0.717263	-0.985267	0.324493	0.38091	17	10	6	10	17	10	6	10	3.97	3.33	2.75	3.33
HSD17B8	71.75	-1.89708	0.318161	-5.95468	2.60586e-09	7.2162e-09	118	109	26	34	118	109	26	34	6.85	6.74	4.76	5.12
HSD3B2	3.5	-1.08682	1.12484	-0.959984	0.337063	0.393688	8	2	2	2	8	2	2	2	2.53	1.26	1.26	1.26
HSD3B7	157	-1.58764	0.228258	-6.95289	3.57889e-12	1.17558e-11	202	270	81	75	202	270	81	75	7.65	8.06	6.36	6.25
HSDL1	251.75	-0.623476	0.174688	-3.56897	0.000358388	0.000664545	312	299	177	219	312	299	177	219	8.28	8.22	7.47	7.78
HSDL2	194	-1.55811	0.198337	-7.85356	4.04399e-15	1.56571e-14	275	305	92	104	275	305	92	104	8.09	8.24	6.54	6.71
HSF1	673.75	-0.829236	0.116924	-7.09195	1.32234e-12	4.44404e-12	872	853	472	498	872	853	472	498	9.77	9.73	8.89	8.96
HSF2	77.75	-0.416548	0.283263	-1.47047	0.141433	0.181648	91	87	72	61	91	87	72	61	6.5	6.44	6.17	5.94
HSF2BP	12	-1.34431	0.695335	-1.92683	0.0540014	0.0751198	15	20	5	8	15	20	5	8	3.83	4.19	2.56	3.08
HSF4	349.5	-0.289045	0.162393	-1.7799	0.0750925	0.101645	385	384	269	360	385	384	269	360	8.59	8.58	8.07	8.49
HSF5	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	1	2	1	1	1	2	0.19	0.19	0.19	0.57
HSH2D	41	-4.11198	0.57199	-6.96583	3.26466e-12	1.07502e-11	74	82	2	6	74	82	2	6	6.12	6.26	1.81	2.81
HSP90AA1	3270.25	-0.576424	0.0829806	-6.94648	3.74523e-12	1.22929e-11	3794	4037	2564	2686	3794	4037	2564	2686	11.89	11.98	11.33	11.39
HSP90AB1	6511.5	-1.0314	0.0860881	-11.9807	4.48577e-33	3.38853e-32	8541	8952	3984	4569	8541	8952	3984	4569	13.06	13.13	11.96	12.16
HSP90AB2P	102.75	-1.45854	0.262209	-5.55984	2.70019e-08	6.98832e-08	140	162	59	50	140	162	59	50	7.12	7.32	5.9	5.67
HSP90AB4P	5.75	0.111069	0.943157	0.117759	0.906259	0.92264	9	2	8	4	9	2	8	4	2.96	1.53	2.83	2.11
HSP90B1	1898.5	-2.30826	0.0931868	-24.7684	1.96415e-135	9.73125e-134	3105	3215	630	644	3105	3215	630	644	11.6	11.65	9.3	9.34
HSP90B3P	72.5	-2.45092	0.333396	-7.33126	2.27998e-13	8.02099e-13	129	117	20	24	129	117	20	24	6.97	6.84	4.4	4.64
HSPA12A	521.25	2.94163	0.150589	19.5219	7.15263e-85	1.69652e-83	116	123	879	967	116	123	879	967	6.88	6.96	9.77	9.91
HSPA12B	42.5	1.48982	0.397381	3.74451	0.000180749	0.000344731	17	27	62	64	17	27	62	64	4.17	4.78	5.92	5.96
HSPA13	191	-0.401062	0.200523	-2.00006	0.0454943	0.0639806	190	245	153	176	190	245	153	176	7.57	7.93	7.26	7.46
HSPA14	72	-1.62068	0.309589	-5.23026	1.6927e-07	4.13512e-07	116	102	37	33	116	102	37	33	6.83	6.65	5.24	5.08
HSPA1A	460.75	0.32157	0.138523	2.3214	0.020265	0.0301629	436	383	483	541	436	383	483	541	8.77	8.58	8.92	9.08
HSPA1B	588.75	0.655526	0.13018	5.03548	4.76653e-07	1.12593e-06	451	463	658	783	451	463	658	783	8.82	8.86	9.36	9.61
HSPA1L	28.5	1.14453	0.465467	2.45646	0.0140313	0.0213494	14	21	40	39	14	21	40	39	3.9	4.42	5.28	5.24
HSPA2	887	3.3478	0.131181	25.5061	1.6856e-143	9.43226e-142	161	155	1535	1697	161	155	1535	1697	7.34	7.29	10.58	10.72
HSPA4	640.25	-1.61859	0.135391	-11.9539	6.19641e-33	4.6543e-32	909	1024	280	348	909	1024	280	348	9.82	10	8.14	8.45
HSPA4L	83.25	0.336492	0.276229	1.21813	0.223174	0.272811	67	80	99	87	67	80	99	87	6.08	6.32	6.62	6.44
HSPA5	2121	-2.03852	0.0923836	-22.0648	6.8888e-108	2.33557e-106	3328	3497	797	862	3328	3497	797	862	11.7	11.77	9.64	9.76
HSPA6	16.25	0.560418	0.592124	0.946104	0.344096	0.401252	14	12	24	15	14	12	24	15	3.83	3.64	4.52	3.92
HSPA7	6.25	1.76797	0.93842	1.86031	0.0628414	0.0863607	2	3	7	13	2	3	7	13	1.52	1.85	2.69	3.4
HSPA8	4298.25	-1.24088	0.0880735	-14.0891	4.43443e-45	4.59963e-44	5885	6199	2386	2723	5885	6199	2386	2723	12.52	12.6	11.22	11.41
HSPA9	1377.75	-1.52873	0.105227	-14.5274	8.12311e-48	9.05004e-47	1916	2178	683	734	1916	2178	683	734	10.9	11.09	9.42	9.52
HSPB1	1822.25	-1.85931	0.100944	-18.4185	9.34095e-76	1.85223e-74	2914	2802	722	851	2914	2802	722	851	11.51	11.45	9.5	9.74
HSPB11	32.5	-1.7566	0.453515	-3.86389	0.000111596	0.000217542	50	51	17	12	50	51	17	12	5.59	5.62	4.15	3.7
HSPB2	60.75	4.87401	0.562829	8.27401	1.29522e-16	5.39135e-16	4	3	117	119	4	3	117	119	2.41	2.15	6.79	6.82
HSPB3	6	0.891771	0.916113	0.970943	0.331577	0.38804	6	2	7	9	6	2	7	9	2.55	1.56	2.71	2.99
HSPB6	321	-0.922202	0.156309	-5.89954	3.64508e-09	1.00011e-08	398	443	214	229	398	443	214	229	8.63	8.79	7.75	7.84
HSPB7	65	0.442436	0.311208	1.42159	0.155145	0.197106	48	62	71	79	48	62	71	79	5.6	5.96	6.14	6.29
HSPB8	309.5	3.8153	0.217675	17.4784	2.09354e-68	3.60193e-67	39	42	522	635	39	42	522	635	5.34	5.44	9.01	9.29
HSPB9	3.25	-0.561799	1.11221	-0.504266	0.614075	0.666623	4	4	3	2	4	4	3	2	1.87	1.87	1.62	1.31
HSPBAP1	27	-0.972346	0.484153	-2.00691	0.0447597	0.0630552	31	41	23	13	31	41	23	13	4.93	5.31	4.53	3.8
HSPBP1	531.75	-0.374343	0.13699	-2.73261	0.00628343	0.0100274	562	639	422	504	562	639	422	504	9.13	9.32	8.72	8.98
HSPC072	2.75	0.212231	1.16597	0.181973	0.855604	0.882397	3	2	3	3	3	2	3	3	1.52	1.22	1.52	1.52
HSPC157	61.75	-1.95131	0.341656	-5.70173	1.18599e-08	3.13847e-08	95	102	22	28	95	102	22	28	6.54	6.64	4.53	4.85
HSPC159	83.5	0.39643	0.275174	1.4406	0.149697	0.190787	69	75	103	87	69	75	103	87	6.12	6.23	6.68	6.44
HSPD1	799.25	-2.84644	0.126677	-22.4621	9.74446e-112	3.51757e-110	1367	1441	185	204	1367	1441	185	204	10.41	10.49	7.54	7.68
HSPE1	147.75	-1.9459	0.228143	-8.5234	1.54937e-17	6.72445e-17	232	238	56	65	232	238	56	65	7.84	7.88	5.84	6.04
HSPG2	1101.5	-3.3505	0.120651	-27.7578	1.40431e-169	1.07442e-167	1937	2077	190	202	1937	2077	190	202	10.91	11.01	7.58	7.67
HSPH1	652.25	-0.293447	0.137667	-2.13157	0.0330423	0.0475953	654	783	523	649	654	783	523	649	9.35	9.61	9.03	9.34
HTA	1.25	-0.384343	1.40118	-0.273871	0.784184	NA	1	2	1	1	1	2	1	1	0.19	0.57	0.19	0.19
HTATIP2	148.75	-1.69061	0.223852	-7.54879	4.39322e-14	1.60803e-13	222	233	76	64	222	233	76	64	7.78	7.85	6.26	6.02
HTATSF1	364	-0.110753	0.147742	-0.749634	0.453475	0.511416	365	391	328	372	365	391	328	372	8.51	8.61	8.36	8.54
HTN1	1.5	-0.691017	1.36147	-0.505091	0.613495	NA	2	2	1	1	2	2	1	1	0.74	0.74	0.35	0.35
HTR1A	10.25	3.71049	0.962459	3.51753	0.000435576	0.000800887	1	1	17	22	1	1	17	22	1.06	1.06	3.84	4.17
HTR1B	8.25	3.38189	0.998857	3.12759	0.00176244	0.00300922	1	1	19	12	1	1	19	12	1.02	1.02	3.91	3.34
HTR1D	10.75	-0.576283	0.700496	-0.82219	0.410969	0.469698	12	14	8	9	12	14	8	9	3.55	3.74	3.08	3.21
HTR1E	18.25	4.12969	0.817991	4.67563	2.93057e-06	6.54344e-06	2	1	36	34	2	1	36	34	1.63	1.2	4.98	4.9
HTR1F	4.25	0.749113	1.0335	0.723086	0.469627	0.527501	3	3	8	3	3	3	8	3	1.73	1.73	2.69	1.73
HTR2A	44	4.82227	0.645275	7.03166	2.04096e-12	6.7918e-12	3	2	79	92	3	2	79	92	2.1	1.78	6.21	6.42
HTR2B	2	1.1068e-06	1.28534	8.611e-07	0.999999	NA	3	1	1	3	3	1	1	3	1.24	0.55	0.55	1.24
HTR2C	12.25	2.01219	0.72369	2.75486	0.00587174	0.00939815	4	5	24	16	4	5	24	16	2.31	2.53	4.41	3.89
HTR3A	8.25	-1.10038	0.818855	-1.33977	0.180319	0.225168	7	16	4	6	7	16	4	6	2.82	3.79	2.24	2.66
HTR3B	6	2.03293	0.963659	2.06866	0.0385779	0.0549107	2	2	9	11	2	2	9	11	1.49	1.49	2.95	3.18
HTR3D	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	1	2	1	1	1	2	0.19	0.19	0.19	0.57
HTR4	7.5	2.77144	0.957021	2.77851	0.00546096	0.00877814	1	2	16	11	1	2	16	11	1.05	1.49	3.68	3.23
HTR5A	96.5	5.95702	0.601807	9.13857	6.32864e-20	3.04137e-19	2	3	190	191	2	3	190	191	1.86	2.17	7.51	7.52
HTR6	7	1.19169	0.877803	1.35187	0.176417	0.221238	5	3	6	14	5	3	6	14	2.4	1.92	2.59	3.56
HTR7	13.5	-1.70168	0.690586	-2.45113	0.0142408	0.0216644	15	27	4	8	15	27	4	8	3.84	4.59	2.34	3.08
HTR7P1	21.5	-0.130185	0.509136	-0.255694	0.798187	0.831563	22	23	20	21	22	23	20	21	4.46	4.51	4.33	4.4
HTRA1	1019.5	1.5017	0.115761	12.9719	1.76692e-38	1.56837e-37	558	505	1395	1620	558	505	1395	1620	9.13	8.98	10.44	10.66
HTRA2	180.5	-0.974111	0.209677	-4.64528	3.39612e-06	7.54688e-06	228	251	101	142	228	251	101	142	7.83	7.96	6.67	7.15
HTRA3	79.5	-3.75262	0.391832	-9.47342	2.70823e-21	1.37004e-20	139	158	8	13	139	158	8	13	7.07	7.25	3.23	3.82
HTRA4	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	1	2	1	1	1	2	0.19	0.19	0.19	0.57
HTT	1175.5	0.292743	0.103336	2.83292	0.00461256	0.0074881	1039	1074	1220	1369	1039	1074	1220	1369	10.02	10.07	10.25	10.42
HULC	1.5	-0.691017	1.36147	-0.505091	0.613495	NA	2	2	1	1	2	2	1	1	0.74	0.74	0.35	0.35
HUNK	66	0.108054	0.319381	0.338323	0.73512	0.774539	59	68	54	83	59	68	54	83	5.89	6.09	5.77	6.36
HUS1	44.75	-1.42235	0.392707	-3.6182	0.000296658	0.000554602	65	66	17	31	65	66	17	31	5.99	6.01	4.18	4.97
HUS1B	3	-0.812849	1.14925	-0.704488	0.481129	0.538983	3	5	2	2	3	5	2	2	1.55	2.01	1.25	1.25
HUWE1	2851.75	-0.708617	0.0921565	-7.68925	1.47997e-14	5.55824e-14	3444	3634	2016	2313	3444	3634	2016	2313	11.75	11.83	10.98	11.18
HVCN1	33.75	1.37358	0.4381	3.13133	0.00174014	0.0029732	19	18	41	57	19	18	41	57	4.3	4.23	5.33	5.78
HYAL1	125.75	-2.58309	0.270268	-9.54032	1.42386e-21	7.2668e-21	189	243	33	38	189	243	33	38	7.54	7.9	5.09	5.29
HYAL2	397.5	-1.78328	0.154333	-11.5526	7.16332e-31	5.03295e-30	591	642	160	197	591	642	160	197	9.2	9.32	7.33	7.63
HYAL3	81	-0.970458	0.290141	-3.34398	0.000825844	0.00146925	122	93	50	59	122	93	50	59	6.91	6.53	5.67	5.89
HYDIN	46	3.60997	0.490131	7.24512	4.32072e-13	1.49419e-12	8	5	84	87	8	5	84	87	3.18	2.66	6.32	6.37
HYI	51.25	-0.264587	0.340349	-0.777378	0.436936	0.494959	56	56	48	45	56	56	48	45	5.8	5.8	5.59	5.5
HYLS1	42.25	-0.773452	0.387844	-1.99367	0.0461879	0.0648717	62	45	35	27	62	45	35	27	5.92	5.48	5.14	4.79
HYMAI	4	-0.967572	1.04991	-0.917416	0.358925	0.415879	6	5	3	2	6	5	3	2	2.36	2.18	1.71	1.4
HYOU1	1723.75	-1.35032	0.0973932	-13.8644	1.04129e-43	1.0468e-42	2362	2592	931	1010	2362	2592	931	1010	11.2	11.34	9.87	9.98
IAH1	122.25	-0.252726	0.237573	-1.06377	0.287431	0.341438	121	145	99	124	121	145	99	124	6.92	7.17	6.64	6.95
IAPP	1.5	-0.686355	1.36716	-0.499681	0.6173	NA	3	1	1	1	3	1	1	1	0.99	0.31	0.31	0.31
IARS	864	-2.09844	0.118312	-17.7341	2.28698e-70	4.05166e-69	1331	1472	316	337	1331	1472	316	337	10.37	10.52	8.31	8.4
IARS2	539.25	-2.0684	0.151442	-13.6553	1.877e-42	1.84091e-41	824	919	174	240	824	919	174	240	9.68	9.84	7.45	7.91
IBSP	2.25	1.35434	1.26849	1.04976	0.293827	NA	1	1	4	3	1	1	4	3	0.61	0.61	1.56	1.32
IBTK	167.25	-0.880673	0.206839	-4.25737	2.06843e-05	4.29923e-05	200	234	125	110	200	234	125	110	7.64	7.86	6.97	6.79
ICA1	96.75	1.28563	0.262272	4.90003	9.58237e-07	2.21332e-06	57	55	136	139	57	55	136	139	5.85	5.8	7.07	7.1
ICA1L	60.25	2.21159	0.353469	6.24153	4.333e-10	1.26195e-09	19	23	103	96	19	23	103	96	4.33	4.58	6.65	6.55
ICAM1	416.25	-3.51241	0.182307	-19.2378	1.78579e-82	4.0206e-81	702	830	64	69	702	830	64	69	9.44	9.68	6.03	6.14
ICAM2	30	-1.24904	0.454229	-2.74664	0.006021	0.00962192	42	43	15	20	42	43	15	20	5.35	5.38	3.99	4.36
ICAM3	256.75	-3.13464	0.203899	-15.3478	3.66633e-53	4.64429e-52	463	460	52	52	463	460	52	52	8.84	8.83	5.74	5.74
ICAM4	32.75	-4.65724	0.709541	-6.11549	9.6262e-10	2.74347e-09	57	70	2	2	57	70	2	2	5.71	6	1.72	1.72
ICAM5	428.25	0.438685	0.136956	3.20309	0.00135964	0.00235755	364	363	472	514	364	363	472	514	8.51	8.51	8.88	9
ICK	118.75	0.0422609	0.231997	0.182161	0.855456	0.882397	113	121	115	126	113	121	115	126	6.82	6.92	6.85	6.98
ICMT	710.25	-0.850291	0.117134	-7.25899	3.89994e-13	1.35382e-12	877	951	493	520	877	951	493	520	9.77	9.89	8.95	9.02
ICOS	1.75	-0.944492	1.32794	-0.705073	0.480765	NA	3	2	1	1	3	2	1	1	1.13	0.85	0.46	0.46
ICOSLG	149.75	1.56019	0.22007	7.08676	1.37284e-12	4.61016e-12	78	73	215	233	78	73	215	233	6.3	6.21	7.74	7.85
ICT1	98	-1.22323	0.260843	-4.68795	2.75951e-06	6.17426e-06	131	144	59	58	131	144	59	58	7.02	7.15	5.9	5.88
ID1	889.25	-3.37703	0.130728	-25.8177	5.61478e-147	3.29102e-145	1616	1630	141	170	1616	1630	141	170	10.65	10.66	7.16	7.42
ID2	239	-0.078218	0.174303	-0.448746	0.653615	0.702953	230	261	221	244	230	261	221	244	7.85	8.03	7.79	7.93
ID2B	7.5	-0.719052	0.836395	-0.858584	0.39057	0.449265	11	8	8	3	11	8	8	3	3.32	2.95	2.95	1.97
ID3	446	-2.43742	0.149827	-16.2615	1.85233e-59	2.68471e-58	766	741	131	146	766	741	131	146	9.57	9.53	7.05	7.2
ID4	142	1.50886	0.228578	6.59861	4.15021e-11	1.28168e-10	81	66	198	223	81	66	198	223	6.35	6.07	7.62	7.79
IDE	133.75	-1.68791	0.234324	-7.19955	6.04136e-13	2.07141e-12	196	213	59	67	196	213	59	67	7.6	7.72	5.91	6.08
IDH1	362.5	-3.33123	0.181719	-18.3052	7.51922e-75	1.45431e-73	642	678	63	67	642	678	63	67	9.31	9.39	6.01	6.09
IDH2	811.25	-1.46711	0.113807	-12.8906	5.08782e-38	4.43862e-37	1165	1219	415	446	1165	1219	415	446	10.18	10.25	8.7	8.8
IDH3A	343.5	0.66946	0.152367	4.39364	1.11469e-05	2.37279e-05	258	272	394	450	258	272	394	450	8.01	8.09	8.62	8.81
IDH3B	664.75	-0.426695	0.118895	-3.58881	0.000332192	0.000618292	769	756	537	597	769	756	537	597	9.59	9.56	9.07	9.22
IDH3G	527.5	-0.0983095	0.128768	-0.763464	0.445187	0.502823	520	571	490	529	520	571	490	529	9.02	9.16	8.94	9.05
IDI1	323.5	-0.563024	0.153441	-3.66926	0.000243256	0.000458485	375	397	248	274	375	397	248	274	8.55	8.63	7.96	8.1
IDI2	15.75	-0.487246	0.597547	-0.815177	0.414971	0.473954	17	20	10	16	17	20	10	16	4.07	4.28	3.41	3.99
IDO1	10.25	-3.71237	0.961061	-3.5235	0.000425893	0.000783751	19	20	1	1	19	20	1	1	3.98	4.05	1.07	1.07
IDO2	1.25	-0.384343	1.40118	-0.273871	0.784184	NA	2	1	1	1	2	1	1	1	0.57	0.19	0.19	0.19
IDS	2347.75	3.32624	0.10849	30.6541	2.33351e-206	2.72626e-204	387	462	4008	4534	387	462	4008	4534	8.6	8.86	11.96	12.14
IDUA	220.25	0.383859	0.190434	2.01568	0.0438334	0.0618662	198	184	215	284	198	184	215	284	7.63	7.53	7.75	8.15
IER2	1032	-2.4886	0.110827	-22.4508	1.2582e-111	4.52296e-110	1743	1762	307	316	1743	1762	307	316	10.76	10.78	8.27	8.31
IER3	453	-3.75338	0.296499	-12.6414	1.24766e-36	1.04725e-35	833	857	46	76	833	857	46	76	9.69	9.73	5.57	6.27
IER3IP1	122.5	-1.52019	0.24172	-6.28628	3.25167e-10	9.53445e-10	195	169	63	63	195	169	63	63	7.59	7.39	6	6
IER5	400.5	-1.33481	0.151823	-8.79108	1.48135e-18	6.72461e-18	580	568	200	254	580	568	200	254	9.17	9.14	7.65	7.99
IER5L	372.25	-1.70852	0.153215	-11.149	7.24057e-29	4.77668e-28	600	541	169	179	600	541	169	179	9.22	9.07	7.41	7.49
IFFO1	380.5	0.504329	0.147947	3.40881	0.000652473	0.00117679	305	324	412	481	305	324	412	481	8.26	8.34	8.69	8.91
IFFO2	311	0.958932	0.16371	5.85717	4.70831e-09	1.28348e-08	208	214	371	451	208	214	371	451	7.71	7.75	8.53	8.81
IFI16	227	-3.37173	0.224211	-15.0012	7.21492e-51	8.62746e-50	405	424	42	37	405	424	42	37	8.64	8.71	5.43	5.26
IFI27	76.5	3.005	0.348714	8.5743	9.96898e-18	4.37274e-17	17	16	132	141	17	16	132	141	4.18	4.1	7	7.1
IFI27L1	63.25	-0.582214	0.331039	-1.75857	0.0786513	0.106122	77	75	37	64	77	75	37	64	6.25	6.22	5.24	6
IFI27L2	130.5	0.872148	0.226075	3.85732	0.000114636	0.000223343	91	93	178	160	91	93	178	160	6.52	6.55	7.47	7.32
IFI30	248.25	-3.32665	0.214619	-15.4672	5.77556e-54	7.46376e-53	462	442	40	49	462	442	40	49	8.84	8.77	5.37	5.65
IFI35	89	-2.03579	0.293857	-6.91887	4.55267e-12	1.48417e-11	136	151	29	40	136	151	29	40	7.06	7.21	4.91	5.35
IFI44	18	-1.04913	0.567924	-1.84492	0.0650486	0.0891672	26	23	10	13	26	23	10	13	4.63	4.47	3.43	3.75
IFI44L	21.75	0.688479	0.511719	1.34484	0.178676	0.22373	16	17	28	26	16	17	28	26	4.04	4.12	4.77	4.67
IFI6	322	0.78765	0.153287	5.13822	2.77356e-07	6.66357e-07	241	231	395	421	241	231	395	421	7.92	7.86	8.62	8.71
IFIH1	33	-1.66318	0.451111	-3.67923	0.000233942	0.000441701	58	43	14	17	58	43	14	17	5.8	5.39	3.9	4.15
IFIT1	72.25	2.37092	0.329372	7.18034	6.95368e-13	2.37105e-12	22	24	119	124	22	24	119	124	4.53	4.64	6.86	6.92
IFIT2	44.75	1.8111	0.389847	4.63676	3.53907e-06	7.85042e-06	19	20	68	72	19	20	68	72	4.32	4.38	6.05	6.13
IFIT3	48.5	0.533864	0.352907	1.51259	0.130384	0.168635	41	38	62	53	41	38	62	53	5.37	5.26	5.94	5.72
IFIT5	52.75	0.846808	0.344376	2.45828	0.0139603	0.0212527	39	36	61	75	39	36	61	75	5.3	5.19	5.92	6.21
IFITM1	319	-0.732441	0.158192	-4.62994	3.65777e-06	8.10438e-06	369	428	231	248	369	428	231	248	8.53	8.74	7.86	7.96
IFITM2	311.5	-0.366826	0.156703	-2.34088	0.0192385	0.0287165	331	371	261	283	331	371	261	283	8.37	8.53	8.03	8.15
IFITM3	848.5	-0.633116	0.111255	-5.69061	1.2659e-08	3.34279e-08	1025	1039	628	702	1025	1039	628	702	10	10.02	9.3	9.46
IFITM4P	2.25	-1.35434	1.26849	-1.04976	0.293827	NA	4	3	1	1	4	3	1	1	1.56	1.32	0.61	0.61
IFLTD1	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	2	1	1	1	2	1	0.19	0.19	0.57	0.19
IFNA21	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	2	1	1	1	2	1	0.19	0.19	0.57	0.19
IFNA6	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	2	1	1	1	2	1	0.19	0.19	0.57	0.19
IFNA8	1.75	0.944494	1.32794	0.705074	0.480764	NA	1	1	2	3	1	1	2	3	0.46	0.46	0.85	1.13
IFNAR1	270.25	0.339441	0.168985	2.0087	0.0445693	0.0628228	226	251	277	327	226	251	277	327	7.82	7.97	8.11	8.35
IFNAR2	113	-1.22229	0.25478	-4.79608	1.61799e-06	3.68307e-06	148	169	56	79	148	169	56	79	7.2	7.39	5.83	6.31
IFNE	2.25	-0.764317	1.25041	-0.60858	0.542803	NA	4	2	1	2	4	2	1	2	1.57	1.04	0.66	1.04
IFNG	1.25	-0.384343	1.40118	-0.273871	0.784184	NA	2	1	1	1	2	1	1	1	0.57	0.19	0.19	0.19
IFNGR1	124	-0.407342	0.234806	-1.73476	0.0827834	0.111324	124	159	107	106	124	159	107	106	6.95	7.31	6.75	6.73
IFNGR2	288.75	-1.08178	0.164887	-6.56017	5.37457e-11	1.64831e-10	393	392	169	201	393	392	169	201	8.61	8.61	7.41	7.66
IFNK	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	2	1	1	1	2	1	0.19	0.19	0.57	0.19
IFNW1	1.25	-0.384343	1.40118	-0.273871	0.784184	NA	1	2	1	1	1	2	1	1	0.19	0.57	0.19	0.19
IFRD1	157.25	-1.01201	0.211258	-4.78974	1.66997e-06	3.7974e-06	195	226	106	102	195	226	106	102	7.6	7.81	6.74	6.68
IFRD2	330.5	-2.5051	0.172036	-14.5526	5.62466e-48	6.30713e-47	563	562	88	109	563	562	88	109	9.13	9.12	6.48	6.78
IFT122	235.5	-0.12827	0.176947	-0.724901	0.468513	0.526452	254	238	205	245	254	238	205	245	7.99	7.89	7.68	7.94
